Timestamp,Pose_X,Pose_Y,Pose_Z,Sonar_Distance_1,Sonar_Distance_2,Sonar_Distance_3,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z
1706235922269643470,0.00010679385126970047,0.010062155450732252,-0.0010315896194255825,0.0,0.0,1.062999963760376,0.0378330834209919,2.442910671234131,-0.25145694613456726
1706235922430074544,0.0005343517199292584,0.030903022814174924,-2.871138787461553,0.0,0.0,1.062999963760376,0.0498538613319397,2.4515798091888428,-0.2556912302970886
1706235922549868248,1.60653762572099e-08,1.1808885389762382e-06,-1.0630558236853258,0.0,0.0,1.062999963760376,0.03365475684404373,2.448901653289795,-0.2538694441318512
1706235922630302007,0.00010433653559803165,0.00785918985926539,-1.0681022707101342,0.0,0.0,1.062999963760376,0.030165256932377815,2.4426193237304688,-0.2523261308670044
1706235922789602266,0.00035497658396180763,0.03122671740293875,-1.0662112591169906,0.0,0.0,1.062999963760376,0.023372430354356766,2.4439985752105713,-0.2493908554315567
1706235922900466803,0.00013440646112221515,0.014563693232706865,-1.0644636476755585,0.0,0.0,1.062999963760376,0.02317453920841217,2.4478752613067627,-0.24432183802127838
1706235922990472321,0.00010940686652237889,0.00993011813001153,-1.0639954550325892,0.0,0.0,1.062999963760376,0.027665775269269943,2.4499287605285645,-0.24368976056575775
1706235923160726562,2.482908756524653e-06,0.00014933078344729007,-1.0630153124008044,0.0,0.0,1.062999963760376,0.04067195579409599,2.4456169605255127,-0.2513784170150757
1706235923259632469,0.00023634647699406668,0.015343787969330789,-1.0645847279666256,0.0,0.0,1.062999963760376,0.03817166015505791,2.4447946548461914,-0.25499555468559265
1706235923359659655,0.00017252269577097383,0.011741876033354352,-1.0642050838704333,0.0,0.0,1.062999963760376,0.0279409047216177,2.448242425918579,-0.24748140573501587
1706235923520041469,0.0004108777706381784,0.03145418588483954,-1.0661916577986361,0.0,0.0,1.062999963760376,0.029158148914575577,2.440626382827759,-0.25274646282196045
1706235923629906377,0.00018133207001657547,0.014780092661030132,-1.0645138884586898,0.0,0.0,1.062999963760376,0.029750635847449303,2.4458816051483154,-0.24976572394371033
1706235923720015173,0.00013979206848535646,0.01040847445591778,-1.064053780278243,0.0,0.0,1.062999963760376,0.027827749028801918,2.4450650215148926,-0.24534179270267487
1706235923879744025,0.0003887416955588503,0.03100849192448477,-1.0661439786299591,0.0,0.0,1.062999963760376,0.03501754254102707,2.443213939666748,-0.2486574649810791
1706235923990580376,0.00017907683351051697,0.014598462832585743,-1.0644831672849175,0.0,0.0,1.062999963760376,0.03577553108334541,2.4442310333251953,-0.24846644699573517
1706235924079728747,0.00015545968316626956,0.009721242794788051,-1.0639899824614263,0.0,0.0,1.062999963760376,0.037203188985586166,2.4483561515808105,-0.2486739158630371
1706235924239993024,0.00047061712546553504,0.03140202509815538,-1.0661648260708385,0.0,0.0,1.062999963760376,0.0291153397411108,2.4492697715759277,-0.24332909286022186
1706235924349948265,0.00020707625130956728,0.01477191984946428,-1.0644942401633948,0.0,0.0,1.062999963760376,0.03632026165723801,2.449521064758301,-0.24789389967918396
1706235924449880617,0.0001740743683355862,0.012237461828141118,-1.0642426110130465,0.0,0.0,1.062999963760376,0.036974962800741196,2.443509340286255,-0.25055810809135437
1706235924610407376,0.00040594910020963254,0.031489722389481764,-1.066227597076572,0.0,0.0,1.062999963760376,0.029412835836410522,2.4500832557678223,-0.24888001382350922
1706235924720116654,0.00016315280298095748,0.014739793049542762,-1.0645005947113686,0.0,0.0,1.062999963760376,0.022730564698576927,2.4473588466644287,-0.25087663531303406
1706235924810334302,9.664053080676362e-05,0.009937055966148692,-1.0640177435043807,0.0,0.0,1.062999963760376,0.03132406622171402,2.446444272994995,-0.2514019012451172
1706235924969796413,0.0004107175006940857,0.03104412139408747,-1.0661829012752646,0.0,0.0,1.062999963760376,0.030165627598762512,2.4472129344940186,-0.2506093680858612
1706235925080769783,0.00022584293604820777,0.015052366147834501,-1.0645333957834415,0.0,0.0,1.062999963760376,0.036185674369335175,2.4439210891723633,-0.25027984380722046
1706235925170767598,0.00014788069750257423,0.010007715423998679,-1.064023924650663,0.0,0.0,1.062999963760376,0.036633312702178955,2.447810411453247,-0.24779433012008667
1706235925329981283,0.0004564618907016484,0.030957510996279566,-1.0661226662319123,0.0,0.0,1.062999963760376,0.02918190509080887,2.4461286067962646,-0.24671068787574768
