Timestamp,Pose_X,Pose_Y,Pose_Z,Sonar_Distance_1,Sonar_Distance_2,Sonar_Distance_3,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z
1706236655676076292,0.0001734283377426402,0.0001382361516693166,3.2029592494137656e-05,0.0,0.0,0.6475000381469727,0.01721656508743763,0.012736143544316292,0.00869900081306696
1706236655785353718,0.00011259524564134684,0.00010720426211434736,-1.0984244863026909,0.0,0.0,0.6456666588783264,0.021351264789700508,0.022372374311089516,0.018528209999203682
1706236655855755162,8.095375417002554e-05,0.00010119097321838275,-0.6749419156236917,0.0,0.0,0.6423333287239075,0.011590898968279362,0.02488231100142002,-0.009855841286480427
1706236656005335273,9.542303735283415e-05,0.00018347969086039757,-0.6375188992952061,0.0,0.0,0.6393333077430725,0.0034786805044859648,0.015083684585988522,-0.039960283786058426
1706236656135293107,8.606430013640127e-06,0.00010911737424799768,-0.6374332807748645,0.0,0.0,0.6363333463668823,-0.0037084047216922045,0.014805338345468044,-0.04340532049536705
1706236656235622736,2.1701593236776978e-07,5.2411828691337756e-05,-0.6338782712713936,0.0,0.0,0.6340000033378601,-0.0029949757736176252,0.0193113274872303,-0.023270318284630775
1706236656395987884,5.179433126814142e-06,0.00016061421739901202,-0.6302651404415138,0.0,0.0,0.6316666603088379,-0.0014059009263291955,0.01985810324549675,-0.025104409083724022
1706236656495518403,2.4947100744037573e-05,9.481486373629157e-05,-0.6303512516074808,0.0,0.0,0.6300000548362732,-0.0014593249652534723,0.011260935105383396,-0.02911156602203846
1706236656595271792,-2.4333342390687653e-05,6.298052949355496e-05,-0.6286934796583499,0.0,0.0,0.628333330154419,-0.0057221162132918835,0.013952688314020634,-0.031223423779010773
1706236656765853051,-0.0001431914118591391,0.0001448037546780944,-0.625625624041615,0.0,0.0,0.6270000338554382,-0.013851208612322807,0.011680538766086102,-0.02710730955004692
1706236656866088829,-0.00010297272726953954,4.2773983990510856e-05,-0.6262635097636791,0.0,0.0,0.6259999871253967,-0.026729395613074303,0.010311837308108807,-0.008379699662327766
1706236656965525717,-0.0001357289727772387,6.552445404516716e-05,-0.6252228111727101,0.0,0.0,0.625,-0.0259796641767025,0.009826777502894402,-0.015387491323053837
1706236657125591347,-0.00039772904655949713,0.00015627104538520155,-0.6235377135187788,0.0,0.0,0.6243333220481873,-0.02474195323884487,0.018906235694885254,-0.039817795157432556
1706236657226412439,-0.00013877866782399765,8.815050769366287e-05,-0.6240434032829091,0.0,0.0,0.6240000128746033,-0.024545785039663315,0.015554522164165974,-0.026110516861081123
1706236657325725458,-0.00011245217326163562,8.471059509695196e-05,-0.6238724347463648,0.0,0.0,0.6240000128746033,-0.023401034995913506,0.019500795751810074,-0.0610012412071228
1706236657474842717,-0.0003097976632244648,0.00021178593193304997,-0.6242912475952263,0.0,0.0,0.6243333220481873,-0.02901989407837391,0.01995551586151123,0.0008554870146326721
1706236657585120402,-0.00013729747223845492,8.512398788945186e-05,-0.6244244960105653,0.0,0.0,0.624666690826416,-0.028267323970794678,0.021790746599435806,0.0028302562423050404
1706236657695884032,-0.00018885877293591915,9.528383136964606e-05,-0.6250470426059331,0.0,0.0,0.625333309173584,-0.020404767245054245,0.011829812079668045,0.013827724382281303
1706236657844494180,-7.539310229614412e-05,0.00023672659864974348,-0.625174595131765,0.0,0.0,0.6256666779518127,-0.010910716839134693,0.02097119390964508,0.09333012253046036
1706236657945924476,-0.0001518393277960223,0.00011038231421675899,-0.6257098185228127,0.0,0.0,0.6263332962989807,-0.03524646535515785,0.011359209194779396,-0.040902577340602875
1706236658048782161,-0.00017292996822340523,6.273986593906348e-05,-0.6272393364125457,0.0,0.0,0.6270000338554382,-0.04095503315329552,0.012588368728756905,-0.08154286444187164
1706236658205085013,-0.00033540969139725396,0.00013471030765000193,-0.6290608690067395,0.0,0.0,0.6276666522026062,-0.002209551865234971,0.019149553030729294,-0.04023778811097145
1706236658315424661,-3.2516652008025892e-06,8.710812203910864e-05,-0.6283577881542884,0.0,0.0,0.628333330154419,0.006966476794332266,0.01029135100543499,-0.030043508857488632
1706236658404677087,2.5380266611480652e-05,6.104896445402679e-05,-0.6289948182144359,0.0,0.0,0.6290000081062317,0.010709748603403568,0.013008186593651772,-0.005846569314599037
1706236658567710235,0.00030528458665920924,0.00020980272348044846,-0.6298462505550892,0.0,0.0,0.6296666264533997,0.012292874976992607,0.018981650471687317,0.04663471877574921
1706236658675734513,7.210272533126258e-05,0.00011861388645657051,-0.6299284424614432,0.0,0.0,0.6299999952316284,0.011935828253626823,0.01716691628098488,0.0015998483868315816
