%time,field.x,field.y,field.z
1701935895395111303,-0.8923341634995323,-0.5558349409256332,-0.0013251481778750098
1701935895397005714,-0.8923325242494718,-0.5558332502083738,-0.0013233253578444032
1701935895398954014,-0.8923308457669739,-0.5558314997069366,-0.0013214101172829408
1701935895400731665,-0.8923292495854103,-0.5558298051303506,-0.0013195395671532842
1701935895402591289,-0.8923274372598398,-0.5558278856339776,-0.0013174429782827229
1701935895404393148,-0.8923255583018337,-0.5558259190806584,-0.0013153202717101746
1701935895406062654,-0.8923237476206161,-0.5558240314010119,-0.0013132851513158975
1701935895409616541,-0.892319616186617,-0.5558196731362128,-0.0013085409288993953
1701935895412202773,-0.8923611641687046,-0.55416035778747,0.0003409373020899916
1701935895414761593,-0.8923603816148601,-0.5541064227282584,0.00039475899876250867
1701935895416710568,-0.8923597235901674,-0.5540856681209311,0.00041538288461434846
1701935895418444110,-0.8923591299260372,-0.5540672621661649,0.0004336182394545992
1701935895421335145,-0.8923584780562925,-0.5540369205076876,0.000463707653586512
1701935895423557803,-0.8923582314771469,-0.5540137860690012,0.00048672543115966177
1701935895425582655,-0.8923580258863845,-0.5539926812341236,0.0005077532465472204
1701935895427590270,-0.8923577555289215,-0.5539716891604092,0.0005286593566141768
1701935895429451609,-0.8923574636089239,-0.5539521929762987,0.0005480723692465722
1701935895431250345,-0.8923571511730166,-0.5539333164163106,0.0005668759007420681
1701935895433007373,-0.8923567983114139,-0.5539148235676978,0.0005852987195774488
