%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1702252244473282017,2440,26068390130,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.290556490421295,-9.64893913269043,-0.600711226463318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244475106402,2441,26080536603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.312263756990433,-9.70159244537354,-0.602370798587799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244477303729,2442,26089028358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.282137244939804,-9.77034282684326,-0.669931411743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244478793950,2443,26099090814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.296081930398941,-9.82535362243652,-0.681943833827973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244480396322,2444,26109373807,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298939526081085,-9.75375556945801,-0.73742401599884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244482014444,2445,26118944406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.362220734357834,-9.67548179626465,-0.73482871055603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244483607500,2446,26128705501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.373635321855545,-9.60970497131348,-0.726507127285004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244485200752,2447,26138559341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.291290134191513,-9.54895782470703,-0.757984042167664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244486784227,2448,26148452520,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248369917273521,-9.52800559997559,-0.752361655235291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244488431838,2449,26158272266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.300968319177628,-9.5688533782959,-0.736492514610291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244489912148,2450,26172156810,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.342699557542801,-9.56852245330811,-0.709730684757233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244491611381,2451,26178843021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.337577164173126,-9.57017612457276,-0.707807183265686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244493210135,2452,26188325405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.392540395259857,-9.59383010864258,-0.654008448123932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244494769575,2453,26210128784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.488351613283157,-9.56712055206299,-0.637345731258392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244496724943,2454,26220694541,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.464067846536636,-9.44326400756836,-0.596666514873505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244498975815,2455,26234804391,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.581272721290588,-9.44773960113526,-0.542073547840119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244500942924,2456,26241084575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.603800296783447,-9.50673866271973,-0.543030977249146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244502477972,2457,26248580694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.595678210258484,-9.66262817382812,-0.561504781246185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244503993887,2458,26260226011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.570667207241058,-9.69204425811768,-0.526738822460175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244505481260,2459,26271864652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.538270473480225,-9.66605091094971,-0.497983336448669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244507285395,2460,26279000759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.498408675193787,-9.71805191040039,-0.460125833749771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244509186706,2461,26288903236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.471822589635849,-9.76634216308594,-0.453693032264709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244510986875,2462,26299160718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.397590935230255,-9.71204090118408,-0.409494757652283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244512639979,2463,26308575153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.382690280675888,-9.71507549285889,-0.407151311635971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244514167543,2464,26318562269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.404106497764587,-9.79771137237549,-0.454477906227112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244515838491,2465,26328915834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.407711684703827,-9.85138893127441,-0.464168131351471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244517377317,2466,26339195489,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3198062479496,-9.79123783111572,-0.522974669933319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244519199440,2467,26348055124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245941802859306,-9.6744966506958,-0.51271778345108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244520763729,2468,26358879089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22046110033989,-9.59610748291016,-0.577097535133362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244522318914,2469,26369075298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.266281366348267,-9.65680408477783,-0.625171482563019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244523974989,2470,26379845142,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.272437870502472,-9.70466423034668,-0.68578839302063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244525547988,2471,26388200759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.265734761953354,-9.70904541015625,-0.707034170627594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244528171867,2472,26398439407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263731062412262,-9.68471431732178,-0.725783169269562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244530697198,2473,26408899068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.336724072694778,-9.67039203643799,-0.592836022377014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244532644535,2474,26419057130,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.379424303770065,-9.6585636138916,-0.616358935832977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244534292833,2475,26429720163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.419515699148178,-9.59150791168213,-0.471766352653503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244535912729,2476,26442255258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.334712117910385,-9.47308444976807,-0.397250801324844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244537386145,2477,26452711820,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.435454219579697,-9.37252140045166,-0.384305506944656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244539110578,2478,26464361190,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.580296635627747,-9.41489124298096,-0.44347819685936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244540657345,2479,26479140043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.603550434112549,-9.63479518890381,-0.507270574569702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244542213525,2480,26492079496,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.577132165431976,-9.80459117889404,-0.535429775714874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244543829922,2481,26509155035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.473447322845459,-9.93795204162598,-0.49350118637085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244545435916,2482,26519412994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.532928764820099,-9.98230361938477,-0.446721315383911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244546972664,2483,26523727893,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48640239238739,-9.95943355560303,-0.386230319738388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244548531525,2484,26529757022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.413780331611633,-9.98037719726562,-0.382709801197052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244549864449,2485,26542961597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.387262403964996,-9.91537952423096,-0.302808463573456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244551482982,2486,26550985574,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.298359304666519,-9.71045970916748,-0.353419780731201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244553265072,2487,26558484792,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21932415664196,-9.728271484375,-0.398348689079285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244554939544,2488,26568652153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.200632661581039,-9.75653457641602,-0.45121157169342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244556926247,2489,26580502033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.167465463280678,-9.8198766708374,-0.537625014781952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244559223116,2490,26589618206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.201677694916725,-9.83532905578613,-0.609563410282135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244561753456,2491,26600789070,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.227651000022888,-9.78200531005859,-0.638190507888794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244563802401,2492,26609375715,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.190821066498756,-9.71012401580811,-0.655478119850159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244565487885,2493,26619647502,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.156204700469971,-9.7084264755249,-0.652763545513153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244566889779,2494,26629292011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.253666311502457,-9.63527679443359,-0.606052100658417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244568527988,2495,26638592243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.408146351575851,-9.54426193237305,-0.541585624217987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244570141780,2496,26648407697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.462332457304001,-9.65667343139648,-0.514745652675629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244571805424,2497,26660064697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.307499945163727,-9.6234712600708,-0.527900338172913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244573470568,2498,26669005870,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.182202592492104,-9.52881526947022,-0.59253591299057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244575007478,2499,26681862354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.255567967891693,-9.62114048004151,-0.688110172748566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244576858841,2500,26688876628,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.361579090356827,-9.75881767272949,-0.710931539535522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244578361601,2501,26700419187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.333567649126053,-9.71877956390381,-0.653906047344208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244579930274,2502,26708796501,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.240609169006348,-9.67057991027832,-0.601533830165863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244581403564,2503,26718853712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.162518054246902,-9.66790676116944,-0.544124305248261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244582809499,2504,26729285240,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.195023015141487,-9.70272541046143,-0.506430387496948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244584459037,2505,26738548994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.274139165878296,-9.79052066802979,-0.491800636053085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244586204011,2506,26748003959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.323908179998398,-9.86950969696045,-0.488357931375504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244588528092,2507,26758141040,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25068536400795,-9.85900115966797,-0.530467629432678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244591348953,2508,26768437862,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237030670046806,-9.89614677429199,-0.523064494132996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244593408077,2509,26778198242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.200063288211823,-9.86576461791992,-0.526053011417389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244598600826,2510,26788064718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.174369409680367,-9.77335643768311,-0.50178587436676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244600149523,2511,26799068689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20656843483448,-9.69036293029785,-0.479279100894928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244601713833,2512,26809255123,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.231090366840363,-9.70856285095215,-0.514841377735138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244603190418,2513,26819506645,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254881471395493,-9.81422424316406,-0.511496722698212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702252244604739179,2514,26828696012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.216890901327133,-9.8354663848877,-0.53218936920166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
