Timestamp,Pose_X,Pose_Y,Pose_Z,Sonar_Distance_1,Sonar_Distance_2,Sonar_Distance_3,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z
2259019851,7.449595583827349e-12,0.003579793565445086,-0.999994972777966,0.0,0.6796402931213379,18.0,1.7098729585995898e-05,0.0006751365144737065,0.0004222863062750548
2294977426,-4.2152964196797883e-13,0.0027274750664092002,-2.6662379387837616,0.0,0.680492639541626,19.66666603088379,-0.002220648806542158,0.0038905905093997717,0.0012196061434224248
3021256685,4.258619519038106e-13,0.002386499936896715,-7.333508249122147,0.0,0.6808335781097412,24.33333396911621,0.004090228118002415,0.002494427841156721,-0.0025205553974956274
3762527465,4.145544435616051e-12,-0.0006818749276996843,-12.99998790255078,0.0,0.6839019656181335,30.0,-0.0005547402543015778,0.0024914504028856754,0.001580956857651472
4504786252,-5.792851373971511e-06,-0.0030753739792948797,-17.438304787892054,0.0,0.6845837235450745,34.66666793823242,-0.001383013091981411,0.0016605544369667768,0.0029735725838690996
5243790626,-5.212542630330091e-12,-0.0003409400460137144,-19.66670138816728,0.0,0.6835610270500183,36.66666793823242,-0.0020383147057145834,0.005158914718776941,-0.00041605436126701534
6004484415,-2.1265477117193736e-05,0.0007078706769184255,-21.68213699743482,0.0,0.6821972727775574,37.66666793823242,0.002122957957908511,0.004454932641237974,0.00460759038105607
6771797418,-1.6688422319577885e-05,0.0024933154860329867,-21.734940816491495,0.0,0.6811745166778564,38.0,-0.00019900596817024052,0.005382607690989971,-0.0018652351573109627
7516744852,-1.0238775336524138e-05,0.0030744195441010447,-21.328017556442443,0.0,0.6811745166778564,32.33333206176758,0.0007439676555804908,0.00250443397089839,0.0021723017562180758
8291783094,-1.4352664928803265e-06,0.002061055390028421,-9.571878533814935,0.0,0.6811745166778564,26.66666603088379,-0.0053680757991969585,0.0031773163937032223,0.0002873045450542122
9048298597,6.584671696446636e-12,0.0010228164209473709,-5.666655845259888,0.0,0.6821972727775574,22.66666603088379,-0.0017901803366839886,0.00387431588023901,0.0033086573239415884
9796027421,-8.177574953592602e-12,-2.5611497171753618e-11,-10.666601036454434,0.0,0.6832200884819031,27.66666603088379,-0.0020915407221764326,0.0025838634464889765,-0.0017703957855701447
10579279422,-3.3644513871666348e-12,-0.0017045731259147047,-16.33332616525913,0.0,0.6849246621131897,33.33333206176758,0.0007493930752389133,-0.0019998231437057257,-0.00029413154697977006
11335860729,-2.3878438737491e-05,-0.0033790561477258186,-21.9583896575618,0.0,0.6828791499137878,28.66666603088379,-0.003768431954085827,-3.501271521599847e-06,0.0001903170777950436
12042079448,-1.1808733454098657e-05,0.0022981129684759715,-7.251604420767081,0.0,0.6821972727775574,21.0,-0.003976146690547466,0.007102489471435547,-0.0016436096047982574
12763712882,-1.1487437852549555e-05,0.0017380381935978987,3.7675180311454115,0.0,0.6815153956413269,12.333333015441895,-0.003433619625866413,0.0018356336513534188,0.0021502175368368626
13513968944,-1.934344196920837e-08,-7.973596509432651e-05,3.9688718664269254,0.0,0.6832200884819031,13.0,-0.0026794257573783398,0.003341709729284048,-0.0037165333051234484
14252852201,1.328491848050662e-12,-0.0010228162620519636,3.33333276802482,0.0,0.6842429041862488,13.666666984558105,-0.003684690920636058,0.006180912256240845,-0.00015224266098812222
