%time,field.x,field.y,field.z
1701935925970209383,5.894406795501709,5.892019748687744,6.55868673324585
1701935925978442984,6.55868673324585,6.560732364654541,7.894065856933594
1701935926135081622,7.894065856933594,7.894747257232666,10.561413764953613
1701935926286193244,10.561413764953613,10.561755180358887,12.228421211242676
1701935926404495743,12.228421211242676,12.228080749511719,12.561413764953613
1701935926561820367,12.561413764953613,12.560391426086426,12.560391426086426
1701935926719533952,12.560391426086426,12.560391426086426,13.227058410644531
1701935926886276869,13.227058410644531,13.227058410644531,12.893725395202637
1701935927042194123,12.893725395202637,12.893725395202637,6.8937249183654785
1701935927203176549,6.8937249183654785,6.8937249183654785,7.560391902923584
1701935927366057297,7.560391902923584,7.5614142417907715,8.894747734069824
1701935927525968598,8.894747734069824,8.894747734069824,11.894747734069824
1701935927691666458,11.894747734069824,11.895428657531738,13.22876262664795
1701935927847463175,13.22876262664795,13.226035118103027,4.2260355949401855
1701935927992380060,4.2260355949401855,4.2273993492126465,4.2273993492126465
1701935928160329182,4.2273993492126465,4.228081226348877,4.5614142417907715
1701935928304708905,4.5614142417907715,4.561073303222656,4.894406795501709
1701935928468088001,4.894406795501709,4.8950886726379395,4.8950886726379395
1701935928629808670,4.8950886726379395,4.893043041229248,4.893043041229248
1701935928784280256,4.893043041229248,4.894406795501709,4.894406795501709
1701935928930194053,4.894406795501709,4.8937249183654785,4.8937249183654785
1701935929106700738,4.8937249183654785,4.894747734069824,4.5614142417907715
1701935929250438867,4.5614142417907715,4.560391426086426,4.560391426086426
1701935929402369709,4.560391426086426,4.5600504875183105,4.5600504875183105
1701935929566137099,4.5600504875183105,4.560732364654541,4.560732364654541
1701935929715918759,4.560732364654541,4.561755180358887,4.8950886726379395
1701935929895288025,4.8950886726379395,4.892702102661133,4.892702102661133
1701935930042530769,4.892702102661133,4.895429611206055,4.562096118927002
1701935930195389599,4.562096118927002,4.561073303222656,0.22774003446102142
1701935930328589991,0.22774003446102142,0.22705817222595215,0.22705817222595215
1701935930482361828,0.22705817222595215,0.22774003446102142,0.22774003446102142
1701935930640487070,0.22774003446102142,0.2284218668937683,0.2284218668937683
1701935930768843270,0.2284218668937683,0.22876280546188354,0.22876280546188354
1701935930920526346,0.22876280546188354,0.22774003446102142,0.22774003446102142
1701935931063475954,0.22774003446102142,0.22774003446102142,0.22774003446102142
1701935931203884752,0.22774003446102142,0.22705817222595215,0.22705817222595215
1701935931362014584,0.22705817222595215,0.22705817222595215,0.22705817222595215
1701935931503221163,0.22705817222595215,0.2284218668937683,0.2284218668937683
1701935931656650191,0.2284218668937683,0.2273990958929062,0.2273990958929062
1701935931800583390,0.2273990958929062,0.2284218668937683,0.2284218668937683
1701935931950020326,0.2284218668937683,0.22774003446102142,0.22774003446102142
1701935932115150164,0.22774003446102142,0.22705817222595215,0.22705817222595215
1701935932259382526,0.22705817222595215,0.22774003446102142,0.22774003446102142
1701935932398695191,0.22774003446102142,0.22808094322681427,0.22808094322681427
1701935932546454359,0.22808094322681427,0.22774003446102142,0.22774003446102142
1701935932704687665,0.22774003446102142,0.22876280546188354,0.22876280546188354
1701935932857399564,0.22876280546188354,0.2284218668937683,0.2284218668937683
1701935932998770019,0.2284218668937683,0.2284218668937683,0.2284218668937683
1701935933134706960,0.2284218668937683,0.2284218668937683,0.2284218668937683
1701935933301655500,0.2284218668937683,0.22808094322681427,0.22808094322681427
1701935933458433318,0.22808094322681427,0.22774003446102142,0.22774003446102142
1701935933601446983,0.22774003446102142,0.22671723365783691,0.22671723365783691
1701935933752603350,0.22671723365783691,0.22705817222595215,0.22705817222595215
1701935933909734099,0.22705817222595215,0.22808094322681427,0.22808094322681427
1701935934057776945,0.22808094322681427,0.22876280546188354,0.22876280546188354
1701935934198980163,0.22876280546188354,0.22876280546188354,0.22876280546188354
1701935934356885178,0.22876280546188354,0.22705817222595215,0.22705817222595215
1701935934515460677,0.22705817222595215,0.22603537142276764,0.22603537142276764
1701935934650361812,0.22603537142276764,0.2284218668937683,0.2284218668937683
1701935934761898718,0.2284218668937683,0.2273990958929062,0.2273990958929062
1701935934899641586,0.2273990958929062,0.22808094322681427,0.22808094322681427
1701935935016261561,0.22808094322681427,0.2284218668937683,0.2284218668937683
1701935935121561934,0.2284218668937683,0.2273990958929062,0.2273990958929062
1701935935244392764,0.2273990958929062,0.22671723365783691,0.22671723365783691
1701935935357829688,0.22671723365783691,0.2273990958929062,0.2273990958929062
1701935935468129163,0.2273990958929062,0.2273990958929062,0.2273990958929062
1701935935581810665,0.2273990958929062,0.22774003446102142,0.561073362827301
1701935935711189768,0.561073362827301,0.561073362827301,0.561073362827301
1701935935829009578,0.561073362827301,0.5617551803588867,0.5617551803588867
1701935935998592472,0.5617551803588867,0.5627779960632324,0.5627779960632324
1701935936163626315,0.5627779960632324,0.562096118927002,0.562096118927002
1701935936318758496,0.562096118927002,0.5617551803588867,0.5617551803588867
1701935936477851679,0.5617551803588867,0.561073362827301,0.561073362827301
1701935936641987471,0.561073362827301,0.5614143013954163,0.5614143013954163
1701935936796287514,0.5614143013954163,0.5627779960632324,0.5627779960632324
1701935936948345416,0.5627779960632324,0.5614143013954163,0.5614143013954163
1701935937096121505,0.5614143013954163,0.5593686699867249,0.5593686699867249
1701935937241721457,0.5593686699867249,0.5607324242591858,0.5607324242591858
1701935937404250885,0.5607324242591858,0.5600505471229553,0.5600505471229553
1701935937549780683,0.5600505471229553,0.5600505471229553,0.5600505471229553
1701935937699377724,0.5600505471229553,0.5624370574951172,0.5624370574951172
1701935937864933086,0.5624370574951172,0.5614143013954163,0.5614143013954163
1701935938004395383,0.5614143013954163,0.561073362827301,0.561073362827301
1701935938158201173,0.561073362827301,0.5617551803588867,0.5617551803588867
1701935938317439122,0.5617551803588867,0.5607324242591858,0.5607324242591858
1701935938472961306,0.5607324242591858,0.5607324242591858,0.5607324242591858
1701935938621025140,0.5607324242591858,0.5617551803588867,0.5617551803588867
1701935938775277288,0.5617551803588867,0.5614143013954163,0.5614143013954163
1701935938919937700,0.5614143013954163,0.5614143013954163,0.5614143013954163
1701935939073372939,0.5614143013954163,0.5614143013954163,0.5614143013954163
1701935939219432711,0.5614143013954163,0.5614143013954163,0.5614143013954163
1701935939385939960,0.5614143013954163,0.5600505471229553,0.5600505471229553
1701935939546136665,0.5600505471229553,0.5614143013954163,0.5614143013954163
1701935939696463707,0.5614143013954163,0.5617551803588867,0.5617551803588867
1701935939837800528,0.5617551803588867,0.5614143013954163,0.5614143013954163
1701935939986080196,0.5614143013954163,0.5617551803588867,0.5617551803588867
1701935940153352033,0.5617551803588867,0.5607324242591858,0.5607324242591858
1701935940300071799,0.5607324242591858,0.5603914856910706,0.5603914856910706
1701935940449552939,0.5603914856910706,0.562096118927002,0.562096118927002
1701935940596997254,0.562096118927002,0.5617551803588867,0.5617551803588867
1701935940754932060,0.5617551803588867,0.5603914856910706,0.5603914856910706
1701935940911988549,0.5603914856910706,0.561073362827301,0.561073362827301
1701935941064148725,0.561073362827301,0.5600505471229553,0.5600505471229553
1701935941215736986,0.5600505471229553,0.5607324242591858,0.5607324242591858
1701935941364781462,0.5607324242591858,0.5593686699867249,0.5593686699867249
1701935941484629026,0.5593686699867249,0.5614143013954163,0.5614143013954163
1701935941642969731,0.5614143013954163,0.5614143013954163,0.5614143013954163
1701935941803156680,0.5614143013954163,0.5614143013954163,0.5614143013954163
1701935941928647240,0.5614143013954163,0.5627779960632324,0.5627779960632324
1701935942069438641,0.5627779960632324,0.5603914856910706,0.5603914856910706
1701935942227678605,0.5603914856910706,0.562096118927002,0.562096118927002
1701935942380662262,0.562096118927002,0.5614143013954163,0.5614143013954163
1701935942540765440,0.5614143013954163,0.5617551803588867,0.5617551803588867
1701935942633122617,0.5617551803588867,0.5624370574951172,0.5624370574951172
1701935942760295678,0.5624370574951172,0.5624370574951172,0.5624370574951172
1701935942908186419,0.5624370574951172,0.5614143013954163,0.5614143013954163
1701935943042822236,0.5614143013954163,0.561073362827301,0.561073362827301
1701935943151600194,0.561073362827301,0.5617551803588867,0.5617551803588867
1701935943269992763,0.5617551803588867,0.562096118927002,0.562096118927002
1701935943423991472,0.562096118927002,0.5634598731994629,0.5634598731994629
1701935943580997604,0.5634598731994629,0.5624370574951172,0.5624370574951172
1701935943742504682,0.5624370574951172,0.5614143013954163,0.5614143013954163
1701935943894264576,0.5614143013954163,0.5600505471229553,0.8933839201927185
1701935944053789780,0.8933839201927185,0.8933839201927185,0.8933839201927185
1701935944203495610,0.8933839201927185,0.8954294323921204,0.8954294323921204
1701935944347583384,0.8954294323921204,0.894065797328949,0.894065797328949
1701935944505556300,0.894065797328949,0.8954294323921204,0.8954294323921204
1701935944644446274,0.8954294323921204,0.8950884938240051,0.8950884938240051
