%time,field.x,field.y,field.z
1701944384293378458,0.0,0.0,0.0
1701944384294940148,-4.803525222334732e-09,-5.568818398567093e-10,6.582999705000077e-09
1701944384296286874,-1.7527345642323642e-08,-3.468275702631408e-09,2.396829372616092e-08
1701944384297615513,-3.89719978748333e-08,-1.039334885133301e-08,5.3248594487289e-08
1701944384298874104,-6.733354665368249e-08,-1.991660671984234e-08,9.191406866620189e-08
1701944384300218953,-1.0538656521490346e-07,-3.035161835702719e-08,1.4351829320564862e-07
1701944384301589807,-1.5100155540845516e-07,-3.770983690743513e-08,2.0523560312990324e-07
1701944384303037089,-2.0500358032927023e-07,-3.9150783002619997e-08,2.7906209760149254e-07
1701944384304392798,-2.599022941189558e-07,-3.41124419807836e-08,3.560383186873229e-07
1701944384305806489,-3.209042175165603e-07,-2.3700339869249542e-08,4.448232123137374e-07
1701944384307314305,-3.895794667306816e-07,-9.363984852441387e-09,5.492765516207398e-07
1701944384308621965,-4.5138422599333897e-07,4.129276943169475e-09,6.470614477952635e-07
1701944384310239050,-5.291286648543701e-07,2.1728695871011038e-08,7.742057434616944e-07
1701944384312517901,-6.379559213578591e-07,5.136741695923662e-08,9.582251937070586e-07
1701944384314177705,-7.152543573468414e-07,7.960881687030456e-08,1.0924353465022954e-06
1701944384315666865,-7.828607630367623e-07,1.1260906986984094e-07,1.2111670892429683e-06
1701944384317029290,-8.440396938879368e-07,1.506769240663372e-07,1.3181015333601424e-06
1701944384318323294,-9.02733448155591e-07,1.940200271986434e-07,1.418724121045364e-06
1701944384320047028,-9.82999076335368e-07,2.612157671739606e-07,1.5533333531679493e-06
1701944384321500730,-1.0521609666023738e-06,3.248074119741865e-07,1.6694200020568808e-06
1701944384322866681,-1.1168294953792543e-06,3.891131135376237e-07,1.7826905278046232e-06
1701944384324360900,-1.184952857134015e-06,4.637508485543279e-07,1.9129011520004026e-06
1701944384325710978,-1.2429842328569047e-06,5.349130396590981e-07,2.036738077976706e-06
