%time,field.x,field.y,field.z
1701936021474834728,0.0005531307542696595,5.510136907105334e-05,0.0001547668653074652
1701936021476752479,0.0007704541203565896,0.001680558081716299,0.0025369294453412294
1701936021478722677,0.003111275378614664,0.003499305574223399,0.003940167836844921
1701936021481283880,0.004650719929486513,0.005654676351696253,0.006547220051288605
1701936021484084500,0.006795067340135574,0.006257898639887571,0.005115477833896875
1701936021487409865,0.003628712147474289,0.002117766300216317,0.0008093368378467858
1701936021489063086,-0.000242092864937149,-0.0010196323273703456,-0.0015410541091114283
1701936021491926107,-0.0018608096288517118,-0.0019870128016918898,-0.0018518471624702215
1701936021494173419,-0.0012602329952642322,-7.106013072188944e-06,0.001807378139346838
1701936021496370901,0.0037164490204304457,0.005140824243426323,0.005699111148715019
1701936021498821031,0.0054483250714838505,0.004818858578801155,0.004258396103978157
1701936021500922520,0.003972988575696945,0.0038280945736914873,0.0034732241183519363
1701936021503027322,0.002821792382746935,0.002290405100211501,0.0023713656701147556
1701936021504955205,0.003207687521353364,0.0046457936987280846,0.006416115909814835
1701936021506893119,0.008135936222970486,0.009270651265978813,0.009359671734273434
1701936021508257649,0.008410041220486164,0.006901016924530268,0.005345279350876808
1701936021510893276,0.004083926789462566,0.0033925068564713,0.0034553876612335443
1701936021513585059,0.004282726906239986,0.00561844278126955,0.006884031463414431
1701936021516189639,0.007514463271945715,0.007389562204480171,0.006764100398868322
1701936021518339307,0.006002773065119982,0.0054711829870939255,0.00535783963277936
1701936021521566787,0.005513057112693787,0.005495090037584305,0.004820358008146286
1701936021523824940,0.003408832708373666,0.001778111676685512,0.0007385584176518023
1701936021525854263,0.0009336451767012477,0.0023544675204902887,0.0042114886455237865
1701936021528225464,0.005562681704759598,0.005901122931391001,0.005080522038042545
1701936021530256683,0.003237888915464282,0.0008965914603322744,-0.0011984456796199083
1701936021532430743,-0.0023420206271111965,-0.0021666004322469234,-0.0009223392116837204
1701936021534405338,0.0007977182394824922,0.002439796691760421,0.0034090231638401747
1701936021536516950,0.0033448985777795315,0.002628164831548929,0.002001470886170864
1701936021540268913,0.001916798995807767,0.002423080848529935,0.0031684779096394777
1701936021542731082,0.0036487788893282413,0.0037229007575660944,0.003614284796640277
1701936021545110207,0.0035403105430305004,0.0035485674161463976,0.003567763837054372
1701936021548511399,0.003571160137653351,0.003569779684767127,0.003505077213048935
1701936021549561614,0.0034008279908448458,0.003325561061501503,0.003110334509983659
1701936021552224011,0.002619101433083415,0.002175754401832819,0.002263799775391817
1701936021555022204,0.002957634162157774,0.0038111393805593252,0.0042845336720347404
1701936021557256311,0.004257420543581247,0.003971981815993786,0.0036628381349146366
1701936021559244436,0.0034583313390612602,0.0033723062369972467,0.0033565096091479063
1701936021561126094,0.003431802149862051,0.003556222887709737,0.0035372977145016193
1701936021563235540,0.0033165065106004477,0.0030542747117578983,0.002831709571182728
1701936021565043265,0.0026508886367082596,0.002746288198977709,0.0034450022503733635
1701936021567215178,0.004640602041035891,0.005656398832798004,0.005813849624246359
1701936021569248759,0.005130277015268803,0.004158510360866785,0.003245043568313122
1701936021571103619,0.0024099836591631174,0.001684781746007502,0.0011041734833270311
1701936021573843094,0.0006055040284991264,0.00014751427806913853,-0.00018745761190075427
1701936021576931523,-0.00021738560462836176,0.00015755766071379185,0.0008517012465745211
1701936021579191434,0.0018420482520014048,0.003165673930197954,0.004483563359826803
1701936021581143170,0.0052413553930819035,0.0053339628502726555,0.005096100270748138
1701936021583231240,0.004790353123098612,0.004443521145731211,0.004037351813167334
1701936021586865006,0.0037401600275188684,0.0038222349248826504,0.0041860174387693405
1701936021588640460,0.004339573439210653,0.004039493389427662,0.003531456459313631
1701936021594252995,0.003141271648928523,0.0030660992488265038,0.003469167510047555
1701936021596200209,0.004408393055200577,0.0056264339946210384,0.006540240254253149
1701936021598305730,0.006674156524240971,0.006081146653741598,0.005183739587664604
1701936021600470991,0.004487469792366028,0.004430299159139395,0.005184304900467396
1701936021602552594,0.006648961920291185,0.008422847837209702,0.009644072502851486
1701936021604594539,0.009464184753596783,0.007853570394217968,0.005549877416342497
1701936021608198057,0.0034173293970525265,0.0020798894111067057,0.0018109108787029982
1701936021610955370,0.0025558392517268658,0.003965520299971104,0.005408984608948231
1701936021612691000,0.006344371475279331,0.006686209235340357,0.0066063483245670795
1701936021615098339,0.006262102629989386,0.005709181539714336,0.004848629701882601
1701936021617142578,0.003641054267063737,0.002314535668119788,0.0011840120423585176
1701936021619172489,0.00047449598787352443,0.0002539156121201813,0.00038911233423277736
1701936021621189454,0.0007981532253324986,0.0015713811153545976,0.002598804421722889
1701936021623040314,0.003479165956377983,0.003858736716210842,0.0035772318951785564
1701936021624708942,0.0027815792709589005,0.0019549368880689144,0.0014695478603243828
1701936021626582567,0.0013359158765524626,0.0015268923016265035,0.002156323054805398
1701936021628187680,0.003303354373201728,0.0048608421348035336,0.006550912745296955
1701936021629830426,0.008061299100518227,0.009073886089026928,0.009230810217559338
1701936021631807018,0.008427197113633156,0.006992429960519075,0.005308777559548616
1701936021633575283,0.003625431563705206,0.002249534474685788,0.0015202246140688658
1701936021636131848,0.001688504358753562,0.0027476493269205093,0.0042281863279640675
1701936021639547126,0.00548059307038784,0.006123560480773449,0.0060453228652477264
1701936021642080980,0.005377904511988163,0.004522162955254316,0.003850554348900914
1701936021643841227,0.0034979430492967367,0.003375779837369919,0.0031747918110340834
1701936021646150481,0.0026159894187003374,0.0017212026286870241,0.000728023296687752
1701936021648470032,-1.1172074664500542e-05,-0.00012505031190812588,0.0005179737345315516
1701936021650884950,0.001736349891871214,0.0031628806609660387,0.004344794899225235
