time,sensor,KF_pose_x,KF_pose_y,KF_pose_z,sonar_distance_x,sonar_distance_y,depth_z,sonar_confidence_x,sonar_confidence_y,accel_x,accel_y,accel_z,gps_long,gps_lat,gps_status
1700534405.725966279,imu,,,,-0.373126804828644,-9.7615556716919,-0.395918488502502
1700534405.736100781,imu,,,,-0.355619013309479,-9.73352909088135,-0.392401397228241
1700534405.747510819,imu,,,,-0.350581288337708,-9.67754745483398,-0.360779613256455
1700534405.755951498,imu,,,,-0.353557050228119,-9.73489856719971,-0.372048139572144
1700534405.765645014,imu,,,,-0.340187937021256,-9.69031715393066,-0.397958040237427
1700534405.775632642,imu,,,,-0.348181843757629,-9.72711563110352,-0.397392451763153
1700534405.785738868,imu,,,,-0.373327136039734,-9.7116231918335,-0.381700545549393
1700534405.795234188,imu,,,,-0.37147980928421,-9.68530178070069,-0.365132451057434
1700534405.806320474,imu,,,,-0.358295291662216,-9.72646617889404,-0.377858132123947
1700534405.816025256,imu,,,,-0.350366026163101,-9.76016902923584,-0.412300229072571
1700534405.833048333,imu,,,,-0.362728208303452,-9.7041597366333,-0.40337723493576
1700534405.835722775,imu,,,,-0.344906330108643,-9.66977214813233,-0.371406733989716
1700534405.845765712,imu,,,,-0.335639804601669,-9.69202136993408,-0.379166632890701
1700534405.855561925,imu,,,,-0.352838635444641,-9.75677585601807,-0.432086646556854
1700534405.865516526,imu,,,,-0.358758956193924,-9.72304153442383,-0.414973586797714
1700534405.875439538,imu,,,,-0.358230948448181,-9.72645282745362,-0.396298110485077
1700534405.886083210,imu,,,,-0.334835946559906,-9.63770008087158,-0.375304132699966
1700534405.899520943,imu,,,,-0.335651934146881,-9.71426200866699,-0.403836935758591
1700534405.907607894,imu,,,,-0.349084556102753,-9.77331256866455,-0.422868311405182
1700534405.918489290,imu,,,,-0.338521510362625,-9.72103595733643,-0.401554018259049
1700534405.926169597,imu,,,,-0.350629597902298,-9.67686557769776,-0.365317344665527
1700534405.936035967,imu,,,,-0.350278437137604,-9.64207935333252,-0.3816859126091
1700534405.946281994,imu,,,,-0.34443610906601,-9.78005504608154,-0.427967309951782
1700534405.955515919,imu,,,,-0.341834276914597,-9.75711345672608,-0.418535679578781
1700534405.965501055,imu,,,,-0.340396076440811,-9.65692710876465,-0.379128456115723
