Timestamp,Pose_X,Pose_Y,Pose_Z,Sonar_Distance_1,Sonar_Distance_2,Sonar_Distance_3,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z
1787038326,-1.6717863867707717e-05,-2.2321903728210588e-05,-2.785832334997645e-06,0.0,0.6857770085334778,2.0,-0.009702698327600956,-0.004237833432853222,0.013107438571751118
2525681495,3.1811425171032574e-11,0.0030683263437459637,1.2796086076589247e-14,0.0,0.6832200884819031,2.0,0.007631372194737196,-0.00472860224545002,-0.004093919415026903
3273574352,1.863337325961386e-11,0.0027273915078612904,-1.9655368929265326e-11,0.0,0.6835610270500183,2.0,0.006346941459923983,-0.0012357407249510288,-0.005332340952008963
4058265924,-6.999312652562027e-05,0.0023521535633695204,-1.9329688279402274e-06,0.0,0.6845837235450745,2.0,0.00024563592160120606,-0.0018368946621194482,-0.007011897396296263
4857940435,-2.8987081899823446e-05,0.0007447885153438916,-2.5155576860103568e-05,0.0,0.6866292953491211,2.0,-0.005597202572971582,0.0002933434152510017,-0.0023516176734119654
5566557645,-1.4614893966747695e-05,-0.0021414318702646846,8.194015805714796e-06,0.0,0.6852656006813049,2.0,0.002314345445483923,-0.0008353189332410693,-0.0019194999476894736
6338179111,5.654208316992219e-05,0.00261942511498252,3.159083873457891e-05,0.0,0.6832200884819031,2.0,-0.012883486226201057,0.001701093977317214,-0.008386621251702309
7069769620,1.5872009364773605e-12,0.002727390998310696,2.64250620219059e-12,0.0,0.6835610270500183,2.0,-0.009335498325526714,-0.005928714293986559,0.009079774841666222
7788974523,-1.3733548665900347e-05,0.0023932455347766743,-3.352368609900668e-06,0.0,0.6845837235450745,2.0,-0.00886616762727499,-0.0051221358589828014,0.008088883012533188
8581582307,-7.775508068083494e-12,5.9849569174241e-08,-3.027262549795337e-13,0.0,0.6862883567810059,2.0,0.005609204992651939,-0.012051978148519993,-0.00375620205886662
9379681110,1.575211586602593e-14,0.0010228139746828915,8.687461598082084e-12,0.0,0.6852656006813049,2.0,-0.007616615388542414,-0.006738511845469475,0.0004288367344997823
10130406618,-1.3177208630388933e-05,0.0019511680404311021,3.0116823366819038e-05,0.0,0.6845837235450745,2.0,0.005423393566161394,-0.0014755690935999155,-0.016516832634806633
10874759912,-1.8548012512923422e-05,0.002342463092831904,2.4196635928093015e-05,0.0,0.6852656006813049,2.0,-0.00023742647317703813,-0.0001264813035959378,-0.0024704698007553816
11647249937,-5.654591195050355e-06,0.0002899811169896253,3.39537371526011e-05,0.0,0.6886749267578125,2.0,-0.0022692359052598476,-0.00011675003042910248,0.001608469057828188
12369531631,-8.335509353836951e-06,-0.005402146461299444,1.887367576405427e-05,0.0,0.6886749267578125,2.0,0.0002721529162954539,-0.0018751876195892692,0.0024367913138121367
13146861553,-8.104529946582821e-06,-0.0024031939382806056,2.176938294435689e-05,0.0,0.6883339881896973,2.0,-0.0006714341579936445,0.0007488395203836262,0.005100442562252283
13893712043,4.856008268563049e-12,-0.000340879971045511,-7.729564025242466e-13,0.0,0.6866292953491211,2.0,-0.018281254917383194,-0.012012474238872528,0.005687957163900137
14651198148,-2.7952415738768856e-12,-0.0017046310303591736,-3.983607045374518e-12,0.0,0.687993049621582,2.0,0.0031235332135111094,0.004763650242239237,-0.015045815147459507
15404626131,7.75975692122316e-15,-0.0013636959562779516,3.2909470877313506e-12,0.0,0.6876521110534668,2.0,0.02867085486650467,0.01026131771504879,-0.004191326908767223
16145920276,-7.541740875543691e-06,-0.0010524922310327085,1.610456060284692e-05,0.0,0.6862884163856506,2.0,0.007052593864500523,-0.00162665662355721,0.010827961377799511
16908101320,1.4971455827595412e-11,0.0006818774829419735,-4.569529454411821e-12,0.0,0.6856065392494202,2.0,0.003486973699182272,-0.0077855875715613365,0.0036341475788503885
17746102333,-1.1771050686905024e-11,-0.001022754310002492,2.2126885703394983e-11,0.0,0.6873111724853516,2.0,-0.007906568236649036,-0.013792294077575207,0.011456092819571495
18480010509,3.3316072533162945e-05,-0.0020291329113591083,-1.1641048681554899e-05,0.0,0.6883339881896973,2.0,-0.007826943881809711,-0.012157190591096878,0.0054040034301579
19267268419,1.3783585769066783e-10,-0.00034094077904162643,-5.165433162310825e-11,0.0,0.6866293549537659,2.0,0.0015979825984686613,0.00013700014096684754,0.0068796491250395775
20046773910,4.908966068667284e-12,0.0010228156009706466,4.206940195782428e-12,0.0,0.6852656006813049,2.0,-0.008285224437713623,-0.0027922550216317177,0.0027234742883592844
20737939834,6.420196717467873e-12,0.00034094046919345977,-6.8479257942617115e-12,0.0,0.6859474778175354,2.0,0.011646362952888012,0.012993799522519112,-0.01317268330603838
21556480884,-1.3914781056990205e-12,-0.0010227555979447985,8.013135095733854e-11,0.0,0.6873111724853516,2.0,-0.00644283089786768,-0.0036876583471894264,0.008184465579688549
22352375984,-5.102003571683632e-11,-0.0013636955227473823,4.1701185294778815e-11,0.0,0.6876521110534668,2.0,-0.005278340540826321,-0.0031963421497493982,0.005362681578844786
