%time,field.x,field.y,field.z
1701935962094488969,-0.8997748289717943,-0.5498001704652866,0.0024861545489166773
1701935962096198730,-0.8998090297440233,-0.5497615407016028,0.0025247923896927513
1701935962099664665,-0.8998783106144759,-0.5496831886386147,0.002603165934745156
1701935962101689748,-0.8999187552728617,-0.5496373706823983,0.00264899228674434
1701935962103489783,-0.8999546900178982,-0.5495966327092168,0.0026897360902388766
1701935962105198315,-0.8999887881448047,-0.5495579568570762,0.002728418948225387
1701935962107098554,-0.9000266965766403,-0.549514923541021,0.002771462962562605
1701935962108838474,-0.9000613869958772,-0.5494754939557622,0.0028109048792172462
1701935962110545658,-0.9000953946961561,-0.5494367828462985,0.002849627049820289
1701935962112364751,-0.9001316093401683,-0.5493955091549012,0.0028909077787312126
1701935962114318811,-0.9001704970542584,-0.5493511652217491,0.0029352557631632547
1701935962116951665,-0.90022288909193,-0.5492914154077494,0.0029950104546127405
1701935962118851434,-0.9002606915717364,-0.5492483034815093,0.003038123859635394
1701935962120474264,-0.9002929903476543,-0.5492114809669146,0.0030749440997301846
1701935962123637588,-0.9003559920898958,-0.5491397596486193,0.0031466607961293963
1701935962125718046,-0.9003974633000132,-0.5490926245471611,0.003193797880597016
1701935962127544407,-0.9004338827704943,-0.5490512601233724,0.0032351639674068006
1701935962129228686,-0.9004674809910332,-0.549013128997385,0.0032732947863467164
1701935962130848374,-0.9004998105765146,-0.5489764690607645,0.0033099583028109456
1701935962132441733,-0.9005316167098909,-0.5489404078808954,0.003346027627958425
1701935962134251883,-0.9005677391668782,-0.5488994308774662,0.0033870125601875548
1701935962136080921,-0.9006042354124527,-0.5488580207304486,0.003428424866317737
1701935962137714025,-0.9006368240856081,-0.5488210624352782,0.0034653860545144325
1701935962139542191,-0.9006733136719367,-0.5487796813892027,0.003506778477888226
1701935962141151577,-0.8954294360298006,-0.5505806195588653,0.0017045748389395898
1701935962142970362,-0.8953846504812959,-0.5505432886635502,0.0017419049488460324
1701935962144860781,-0.8953599082458634,-0.5505226572381343,0.0017625341404403521
1701935962147726853,-0.8953223425389175,-0.5504913257619738,0.0017938616680933778
1701935962150569596,-0.8952850182112995,-0.5504601856023909,0.001824997549254481
1701935962152708700,-0.8952568945369342,-0.5504367178544982,0.0018484565399376873
1701935962155315743,-0.895222596142905,-0.5504081016610423,0.0018770561616458753
1701935962157486032,-0.8951940344313347,-0.5503842717889359,0.0019008735045967181
1701935962159389779,-0.895168973232504,-0.5503633598472369,0.0019217742626604813
1701935962161097055,-0.8951464927425749,-0.5503446024049108,0.001940519691855237
1701935962163046368,-0.8951208258494664,-0.5503231864730029,0.0019619226164780063
1701935962164906998,-0.8950963247669579,-0.5503027405480156,0.0019823584246698336
1701935962166830206,-0.8950709883131319,-0.5502815926487061,0.0020034992243134447
1701935962168629399,-0.8950472702886737,-0.5502617893459898,0.002023298201214692
1701935962170576703,-0.8950215709744558,-0.5502403286307936,0.0020447518084749936
1701935962172364023,-0.894997967882832,-0.5502206186201424,0.0020644529601685432
1701935962174115912,-0.8949748201203809,-0.5502012866470508,0.0020837775910122437
1701935962176050065,-0.8949492492501245,-0.550179925971503,0.0021051332323241386
1701935962178153518,-0.8949214072975515,-0.5501566589976664,0.002128399003868422
1701935962180533421,-0.8948898553978839,-0.5501302801436516,0.0021547778435115432
1701935962182896265,-0.8948584695731523,-0.5501040348435509,0.0021810170748749872
1701935962184783287,-0.8948333780265644,-0.5500830545482746,0.002201986432162479
1701935962186787470,-0.8948067153881165,-0.5500607606076396,0.002224269325512021
1701935962189638377,-0.8947687630087674,-0.5500290188234543,0.002255996370311033
1701935962191840599,-0.8947394248139066,-0.5500044811547775,0.002280518324100444
1701935962193954964,-0.8947112509880089,-0.5499809176604212,0.002304067471063061
1701935962196037283,-0.8946834934877373,-0.5499576971926037,0.0023272767624375793
1701935962198172493,-0.8946550123945578,-0.549933868403178,0.0023510927729117888
1701935962200407783,-0.8946251834870476,-0.5499089137765253,0.00237602813843093
1701935962202343487,-0.8945993509761788,-0.5498873071167819,0.00239761439378618
1701935962204632409,-0.8945688156487362,-0.549861767465582,0.002423133002755436
1701935962206731853,-0.8945408172990776,-0.5498383477018386,0.002446534617768798
1701935962209050077,-0.8945098998310675,-0.5498124895356974,0.002472369634562002
1701935962211764274,-0.8944737191503925,-0.5497822309610073,0.0025026039379248636
1701935962213887108,-0.8944454280255438,-0.5497585695263807,0.0025262480593042785
1701935962215674884,-0.8944216072803346,-0.5497386495845835,0.002546150135868847
1701935962217318358,-0.8943997189487857,-0.5497203507429267,0.0025644296460440312
1701935962219060449,-0.8943765359728367,-0.5497009735474969,0.002583787771772281
1701935962221978692,-0.8943377371249996,-0.5496685442958191,0.002616186680546241
1701935962224196512,-0.8943082759027329,-0.5496439277750221,0.002640771928788316
1701935962226002671,-0.8942843121993612,-0.5496239174951967,0.0026607506514816303
1701935962228085449,-0.8942567320918993,-0.5496008924901099,0.0026837476914990947
1701935962230131715,-0.8942296699238157,-0.5495782906162633,0.0027063360611188766
1701935962232234780,-0.8942018459568333,-0.5495550449916521,0.00272956851921615
1701935962234154675,-0.8941764338936203,-0.549533817248096,0.0027507801850170164
1701935962235948301,-0.8941526946498327,-0.5495139865584541,0.0027705982121649245
1701935962237514935,-0.8941319554277309,-0.5494966588027548,0.0027879171558058287
1701935962239698911,-0.8941030292516727,-0.5494724879117131,0.0028120758270635472
1701935962242974644,-0.8940596035901035,-0.5494361913860373,0.0028483594844997146
1701935962245439303,-0.8940268960937886,-0.5494088443204316,0.002875699230249125
1701935962247301877,-0.8940021539215529,-0.5493881551896304,0.002896379799341939
1701935962249105609,-0.893978179030226,-0.5493681090213859,0.0029164149235490163
1701935962251259025,-0.8939495544707574,-0.5493441770667605,0.0029403313756062024
1701935962253356617,-0.8939216737220905,-0.5493208688228357,0.0029636235441396677
1701935962255461351,-0.8937248589636285,-0.5529670679781156,-0.0006818735816904414
1701935962257276462,-0.8936664134514797,-0.5530489010199823,-0.0007636945988077837
1701935962259298720,-0.8936362564078958,-0.5530911060071474,-0.0008058828867674541
1701935962261005442,-0.8936107853700049,-0.5531266966685936,-0.0008414574804604
1701935962262902398,-0.8935824430804831,-0.553166237581746,-0.0008809884287799156
1701935962264214157,-0.8935628429240617,-0.5531935728152291,-0.0009083203567515582
1701935962266407599,-0.8935300702269487,-0.5532392942202622,-0.0009540340331239041
