Timestamp,IMU_Raw_x,IMU_Raw_y,IMU_Raw_z,IMU_Linear_Acc_X,IMU_Linear_Acc_Y,IMU_Linear_Acc_Z
2099409818,-0.32581552863121,-9.71596813201904,-0.464090138673782,-0.0007756751147098839,-0.0007031418499536812,-5.3974203183315694e-05
2110099554,-0.33186200261116,-9.71158027648926,-0.469407916069031,-0.001046322868205607,-4.7274716052925214e-05,0.0015262910164892673
2118725538,-0.313864469528198,-9.70244216918945,-0.482853889465332,-0.0016108456766232848,0.00024356483481824398,0.0031532268039882183
2129652738,-0.331518322229385,-9.72439002990723,-0.473621159791946,-0.0019509007688611746,0.00032141624251380563,0.004221792798489332
2139114379,-0.322068214416504,-9.71392726898194,-0.474729388952255,-0.0016482319915667176,0.00029055390041321516,0.004118839278817177
2149269819,-0.325772374868393,-9.70009422302246,-0.462100178003311,-0.0007172225741669536,5.19653367518913e-05,0.002843670081347227
2163099050,-0.328170776367188,-9.71594905853272,-0.476392358541489,0.000472225685371086,-0.00030049114138819277,0.001138479681685567
2170590877,-0.334359854459763,-9.72304153442383,-0.475826025009155,0.0014330593403428793,-0.00047442864160984755,-0.00014442135579884052
2179978132,-0.338179022073746,-9.70752716064453,-0.466803789138794,0.0016494151204824448,-0.0005203808541409671,-0.0006849493947811425
2239343881,-0.329851925373077,-9.70785140991211,-0.481284350156784,0.000698607589583844,-0.0007574864430353045,-0.0006269978475756943
2522900342,-0.325514227151871,-9.71798706054688,-0.472445785999298,-0.001469944603741169,-0.001275249058380723,-0.00022022647317498922
2530849456,-0.337958991527557,-9.70888233184815,-0.472677230834961,-0.004284353461116552,-0.0018766085850074887,0.0002611819945741445
2538771152,-0.330380976200104,-9.71764183044434,-0.469217121601105,-0.006749830208718777,-0.0023286016657948494,0.0005407294374890625
2549550294,-0.336947321891785,-9.71190357208252,-0.469608426094055,-0.008100274950265884,-0.002581343287602067,0.0005078757531009614
2559360742,-0.32612669467926,-9.70987796783447,-0.477799415588379,-0.008152627386152744,-0.0027382848784327507,0.00024136037973221391
2570082187,-0.332672208547592,-9.70684337615967,-0.476237773895264,-0.007073550950735807,-0.0027783922851085663,-0.0002514527877792716
2580030679,-0.318728178739548,-9.70886611938477,-0.477250516414642,-0.005102436523884535,-0.0024671629071235657,-0.0010634385980665684
2590325593,-0.327899307012558,-9.71528244018555,-0.473158568143845,-0.00256427563726902,-0.0016460140468552709,-0.0020687298383563757
2600124597,-0.32326340675354,-9.70381546020508,-0.472469806671143,5.8445020840736106e-05,-0.0005296100862324238,-0.0029086358845233917
2609019994,-0.326945394277573,-9.71865177154541,-0.473307996988297,0.002227978315204382,0.0004030672134831548,-0.003245361614972353
2620734214,-0.330584079027176,-9.70886135101319,-0.475709974765778,-0.002310784300789237,-0.0037489517126232386,8.394743781536818e-05
2628793001,-0.324408620595932,-9.72574138641358,-0.471538990736008,-0.002148277824744582,-0.0010479232296347618,0.0013568100985139608
2638845205,-0.328320413827896,-9.72000694274902,-0.471047878265381,-0.001878562499769032,0.0013833402190357447,0.003277296433225274
2648612260,-0.334261298179626,-9.71696567535401,-0.47564235329628,-0.001339993323199451,0.0029137958772480488,0.005114319268614054
2660569190,-0.329159677028656,-9.71560287475586,-0.479540497064591,-0.0005806738045066595,0.0033560169395059347,0.0061902692541480064
2668950319,-0.317276775836945,-9.70348358154297,-0.465527087450028,-9.866924665402621e-05,0.0028242389671504498,0.006228859070688486
2678714275,-0.334938019514084,-9.70853233337402,-0.473535001277924,-0.00036466741585172713,0.0014863780234009027,0.00520784966647625
2688936471,-0.32893443107605,-9.71091938018799,-0.459396749734879,-0.0013232455821707845,-0.0004521442169789225,0.0031840179581195116
2698493003,-0.331360578536987,-9.71226215362549,-0.460841357707977,-0.0024757562205195427,-0.0024645172525197268,0.0003936326829716563
2708882331,-0.320019960403442,-9.70784759521484,-0.476948350667954,-0.0032165658194571733,-0.0036677021998912096,-0.002585282316431403
2721406459,-0.322056293487549,-9.71428298950195,-0.464487344026566,-0.003162274369969964,-0.0033886677119880915,-0.005004993174225092
2730239868,-0.332411646842957,-9.70853710174561,-0.472872048616409,-0.0023944308049976826,-0.0018195216543972492,-0.006341918371617794
2739404201,-0.337065488100052,-9.71563625335694,-0.468095481395721,-0.0014127785107120872,8.394551696255803e-05,-0.006391865201294422
2750194787,-0.326875597238541,-9.72033309936523,-0.480372935533524,-0.0008529581245966256,0.0014238094445317984,-0.005141697358340025
2759171247,-0.331187397241592,-9.7196626663208,-0.480362683534622,-0.0010593549814075232,0.001964170951396227,-0.002881301799789071
2768910408,-0.328044235706329,-9.70853137969971,-0.48084482550621,-0.0018006731988862157,0.0020319102331995964,-0.0002885343274101615
2780092000,-0.32239955663681,-9.70447444915772,-0.47539234161377,-0.0025821609888225794,0.0020017242059111595,0.001885131816379726
2789859056,-0.327180564403534,-9.70447063446045,-0.475052356719971,-0.0030890298075973988,0.0018661415670067072,0.003143268171697855
2799862623,-0.32865098118782,-9.71863842010498,-0.481278449296951,-0.0018208198016509414,-0.00016313143714796752,-0.0014671520330011845
2809533834,-0.327916175127029,-9.71361064910889,-0.465826123952866,-0.0025623012334108353,-0.0005733155994676054,-0.000415637536207214
2828737020,-0.338979154825211,-9.71022129058838,-0.468563050031662,-0.00315279234200716,-0.002061178209260106,0.00030899362172931433
2833643913,-0.326925992965698,-9.70954513549805,-0.470071047544479,-0.0032480619847774506,-0.004018824081867933,0.0007685385062359273
2842736721,-0.322876125574112,-9.70380973815918,-0.474360853433609,-0.0027288806159049273,-0.005737224593758583,0.0012116041034460068
2852114915,-0.336427927017212,-9.7132682800293,-0.466800957918167,-0.0016491141868755221,-0.00666517810896039,0.0015511371893808246
2861386060,-0.324808299541473,-9.71526527404785,-0.476476490497589,-0.0002588655333966017,-0.006498880218714476,0.0014302378986030817
2868786334,-0.328167051076889,-9.72101974487305,-0.473268806934357,0.0010115561308339238,-0.005399796646088362,0.0007195229991339147
2879397153,-0.327981531620026,-9.71697235107422,-0.473590016365051,0.0017722015036270022,-0.0040324367582798,-0.00034124244120903313
2889704942,-0.320345103740692,-9.71798610687256,-0.468495965003967,0.001795255928300321,-0.0031037949956953526,-0.0013081904035061598
2899534225,-0.325190246105194,-9.72303199768066,-0.475715011358261,0.0010141445090994239,-0.0029234690591692924,-0.0016750142676755786
2909965991,-0.332169085741043,-9.7058219909668,-0.484654814004898,-0.0004069912829436362,-0.0033032726496458054,-0.0012018997222185135
2918779611,-0.333140850067139,-9.71967124938965,-0.469581097364426,-0.0021295209880918264,-0.0036382011603564024,-0.00024079153081402183
2932163953,-0.32741516828537,-9.72305774688721,-0.465093463659287,-0.0037850148510187864,-0.003313393099233508,0.0005288089741952717
2938606023,-0.333199471235275,-9.70921230316162,-0.475098103284836,-0.0049948133528232574,-0.0022388205397874117,0.0006595816812478006
2949877738,-0.333932757377625,-9.71630859375,-0.471034228801727,-0.005478094331920147,-0.0008761240169405937,0.00013475333980750293
2967033147,-0.332543134689331,-9.71932983398438,-0.467378556728363,-0.005248319823294878,0.00018849459593184292,-0.0007472648285329342
2973899602,-0.331961125135422,-9.71763134002686,-0.48394900560379,-0.004532429855316877,0.0006335267098620534,-0.0015224413946270943
2984235525,-0.321393191814423,-9.70953369140625,-0.478035867214203,-0.0035397957544773817,0.000533496611751616,-0.0017552548088133335
2989024877,-0.327857077121735,-9.72304153442383,-0.472002416849136,-0.004472299944609404,-0.005461415741592646,-0.001457224483601749
3000187873,-0.334442257881165,-9.70582962036133,-0.477695286273956,-0.0049658892676234245,-0.004447560757398605,-5.421202149591409e-05
3008834600,-0.320897400379181,-9.70818996429444,-0.468680202960968,-0.004371043294668198,-0.0028312772046774626,0.0012771391775459051
3019834995,-0.339698970317841,-9.70887756347656,-0.471417874097824,-0.0031644811388105154,-0.0010166667634621263,0.002223873743787408
3035410642,-0.328244268894196,-9.72101402282715,-0.473639309406281,-0.0017764214426279068,0.0007462744251824915,0.0025251791812479496
3041049718,-0.329216301441193,-9.71933460235596,-0.471517205238342,-0.0005301042692735791,0.002357826102524996,0.002324574626982212
3048823833,-0.329584389925003,-9.72068119049072,-0.47757551074028,0.00032355592702515423,0.003557921852916479,0.0019802895840257406
3058995246,-0.325308978557587,-9.71561622619629,-0.471716552972794,0.0006871868972666562,0.004086416680365801,0.0014960417756810784
3068988323,-0.328663378953934,-9.71799945831299,-0.461120337247849,0.00066526880254969,0.004061713814735413,0.0005854963092133403
3078723192,-0.324179828166962,-9.71798038482666,-0.4752177298069,0.0004897736944258213,0.003870568238198757,-0.0006416591932065785
3091783046,-0.320733517408371,-9.71256637573242,-0.477139055728912,0.0002571305085439235,0.0037823058664798737,-0.001612760010175407
3099042415,-0.328867703676224,-9.70785808563233,-0.477501899003983,-0.00020340426999609917,0.0038383258506655693,-0.0019684676080942154
3109161615,-0.326833695173264,-9.72067642211914,-0.470355719327927,-0.0010614192578941584,0.003949356731027365,-0.001831615692935884
3119714260,-0.323220998048782,-9.71864795684815,-0.479073077440262,-0.002217910485342145,0.003955765161663294,-0.001526243519037962
3131936311,-0.336150079965591,-9.71460914611816,-0.469519466161728,-0.0033495884854346514,0.0037067579105496407,-0.0013359275180846453
3144352674,-0.327562272548676,-9.7206916809082,-0.464355021715164,-0.004048331640660763,0.0031108201947063208,-0.0013411855325102806
3150351524,-0.332948476076126,-9.71258449554444,-0.47384187579155,-0.003958524204790592,0.0021501046139746904,-0.0013791486853733659
3160493373,-0.331639498472214,-9.70480918884277,-0.47764378786087,-0.002992248861119151,0.0010279505513608456,-0.0012587413657456636
3169480562,-0.335183262825012,-9.71055507659912,-0.474639087915421,-0.0014298612950369716,0.0002463513519614935,-0.0009693634347058833
3178518533,-0.323014378547668,-9.71426486968994,-0.474030137062073,0.00027903076261281967,0.00022769968200009316,-0.0006335785728879273
3188777208,-0.333806395530701,-9.7115650177002,-0.47737067937851,0.0017681664321571589,0.0007767497445456684,-0.0003591134154703468
3201782941,-0.329443752765656,-9.71595764160156,-0.471494019031525,0.0027471340727061033,0.0011223865440115333,-0.00012794022040907294
3208592414,-0.327547699213028,-9.71122264862061,-0.473641186952591,0.0029401981737464666,0.0005727903917431831,0.00025919711333699524
3218738317,-0.326399594545364,-9.71022987365723,-0.465459614992142,0.0021905098110437393,-0.0008655385463498533,0.0010083990637212992
3232110023,-0.32601323723793,-9.71257972717285,-0.476238042116165,0.0006019867723807693,-0.002450617030262947,0.0020635665860027075
3243338823,-0.335113435983658,-9.72035503387451,-0.469100832939148,-0.0013322841841727495,-0.003374305786564946,0.0031316557433456182
3249139070,-0.338730365037918,-9.70346927642822,-0.479294836521149,-0.0028980534989386797,-0.0034389817155897617,0.0038852549623697996
3258744716,-0.340257078409195,-9.72203636169434,-0.471867799758911,-0.0036843866109848022,-0.0029561573173850775,0.0040710074827075005
3269587039,-0.331398099660873,-9.71832275390625,-0.468632936477661,-0.0038047500420361757,-0.0023233555257320404,0.003573973895981908
3279763936,-0.326603144407272,-9.71730518341065,-0.477560758590698,-0.0036267274990677834,-0.0018672456499189138,0.002471947344020009
3289534807,-0.34050390124321,-9.70382213592529,-0.46842959523201,-0.0034727330785244703,-0.001752271200530231,0.001068039215169847
3300934791,-0.328805148601532,-9.72068881988526,-0.471101760864258,-0.0034487091470509768,-0.0019680876284837723,-0.00018244095554109663
3311678409,-0.330907881259918,-9.71595668792725,-0.482201397418976,-0.0033888746984302998,-0.0024349824525415897,-0.0008820770308375359
3321195125,-0.332985401153564,-9.70583438873291,-0.469157248735428,-0.003096482716500759,-0.002988262800499797,-0.0007927612168714404
3329883098,-0.334968268871307,-9.71427440643311,-0.475062012672424,-0.0025996421463787556,-0.0034048394300043583,8.592546510044485e-05
3340911149,-0.322559535503387,-9.72035503387451,-0.468421578407288,-0.0020282811019569635,-0.00353918201290071,0.0013113964814692736
3350143194,-0.322525411844254,-9.70986938476562,-0.479778826236725,-0.0014635123079642653,-0.0032802317291498184,0.0021504356991499662
3359348773,-0.324359923601151,-9.71595287322998,-0.48053702712059,-0.0009447379852645099,-0.002522211754694581,0.002180038020014763
3369371175,-0.326035529375076,-9.72169303894043,-0.478253781795502,-0.000449430663138628,-0.001307875383645296,0.0015600855695083737
3379325628,-0.333910822868347,-9.71696567535401,-0.473602592945099,8.83975881151855e-05,0.00013163749827072024,0.0006801144918426871
3389384269,-0.345069855451584,-9.71731853485108,-0.468412965536118,0.0007102024974301457,0.0014251538086682558,-0.00018054645624943078
3478615760,-0.321953743696213,-9.71156692504883,-0.471307158470154,0.0013904377119615674,0.002136470517143607,-0.0007880543125793338
3757371187,-0.318616390228271,-9.71899223327637,-0.470946729183197,0.0019720466807484627,0.0019449387909844518,-0.000900814775377512
3768236398,-0.336636364459991,-9.70954990386963,-0.465198040008545,0.0021970851812511683,0.0008600334986113012,-0.00048334934399463236
3774305820,-0.325110822916031,-9.71731948852539,-0.467469930648804,0.001972619444131851,-0.0006696780328638852,0.00023172942746896297
3779934167,-0.325594335794449,-9.71594619750977,-0.479650676250458,0.001471818657591939,-0.001969315577298403,0.0009855591924861073
3790727138,-0.330823093652725,-9.70448017120362,-0.474643141031265,0.0008424728293903172,-0.0025833381805568933,0.00157070136629045
3800651550,-0.321938902139664,-9.71427917480469,-0.471470683813095,3.5695175029104576e-06,-0.0024376309011131525,0.0017232224345207214
3838279008,-0.328759580850601,-9.70652198791504,-0.470003634691238,-0.0012186854146420956,-0.0017162665026262403,0.0012453860836103559
3847917556,-0.320234149694443,-9.70919704437256,-0.47713229060173,-0.0028846454806625843,-0.0008408040157519281,0.00020731973927468061
3869863033,-0.330362141132355,-9.71866512298584,-0.470220297574997,-0.004796416964381933,-0.0003589482803363353,-0.0010577880311757326
3890704631,-0.319331675767899,-9.71088886260987,-0.473665356636047,-0.006395063828676939,-0.0005681969341821969,-0.002112425398081541
3899310588,-0.330430179834366,-9.70955562591553,-0.464418292045593,-0.006964050233364105,-0.0012785143917426467,-0.0026836921460926533
3962323665,-0.334531426429749,-9.71662998199463,-0.47397118806839,-0.0061201127246022224,-0.001962177222594619,-0.002832321682944894
3969326019,-0.322168052196503,-9.71527862548828,-0.471221327781677,-0.004111878108233213,-0.002115909941494465,-0.0028017056174576283
4158747434,-0.334852278232574,-9.7112398147583,-0.463452368974686,-0.0017714208224788308,-0.001556220930069685,-0.0027224323712289333
4291338205,-0.327928721904755,-9.71898078918457,-0.476380109786987,-0.00014727497182320803,-0.0004397559678182006,-0.0024994900450110435
4298441410,-0.324066251516342,-9.71090030670166,-0.46748811006546,0.00014456133067142218,0.0008926882292144,-0.0020422828383743763
4311314821,-0.32211771607399,-9.72371864318848,-0.473580271005631,-0.0006535061984322965,0.0020271099638193846,-0.0015103168552741408
4320033073,-0.324756264686584,-9.71932888031006,-0.473609626293182,-0.00175333465449512,0.002650963608175516,-0.0011822400847449899
4329406023,-0.31857305765152,-9.72135543823242,-0.464037477970123,-0.002518666675314307,0.002781642135232687,-0.0012484294129535556
4343406200,-0.334614515304565,-9.70279312133789,-0.473523378372192,-0.0028415147680789232,0.0026678976137191057,-0.0018328339792788029
4349970817,-0.330518364906311,-9.70009231567383,-0.469283580780029,-0.003050391562283039,0.002444020938128233,-0.002992122434079647
4364829063,-0.325488567352295,-9.71392440795898,-0.482611864805222,-0.003596360795199871,0.0020512070041149855,-0.004517737776041031
4372773170,-0.322022289037705,-9.71392822265625,-0.477969974279404,-0.004674801602959633,0.001410679193213582,-0.005805185064673424
4388440608,-0.32118147611618,-9.71190166473389,-0.474258184432983,-0.005860095843672752,0.0005654126289300621,-0.006082444451749325
4478908300,-0.321689933538437,-9.71728992462158,-0.486128449440002,-0.006218236871063709,-0.0002938736870419234,-0.004853524267673492
4490694046,-0.329638153314591,-9.71427822113037,-0.468916952610016,-0.005114074796438217,-0.0010232699569314718,-0.0022685499861836433
4525428771,-0.326778948307037,-9.71292304992676,-0.465864598751068,-0.002755781402811408,-0.0016499774064868689,0.0008165376493707299
4951599359,-0.333851605653763,-9.71089553833008,-0.477865427732468,3.7125879316590726e-05,-0.002142583020031452,0.00331405783072114
4960523605,-0.336826592683792,-9.71461486816406,-0.468484401702881,0.002236723667010665,-0.0023228854406625032,0.004619957413524389
4975064516,-0.323871403932571,-9.70955467224121,-0.461964249610901,0.00304435845464468,-0.002134624170139432,0.004844433628022671
4981475353,-0.327698141336441,-9.72540664672852,-0.472642332315445,0.002343004336580634,-0.0017613759264349937,0.004367401357740164
4994165420,-0.330390453338623,-9.71865844726562,-0.467639595270157,0.0007019006880000234,-0.001480353414081037,0.0033315233886241913
4998336315,-0.336500257253647,-9.71528148651123,-0.475705802440643,-0.0011209241347387433,-0.0014424212276935577,0.0016163289546966553
5008465051,-0.332494020462036,-9.71055221557617,-0.482204616069794,-0.0026485684793442488,-0.0014637125423178077,-0.0007816462893970311
5019598484,-0.329845875501633,-9.72304916381836,-0.469524472951889,-0.003652414074167609,-0.0011981930583715439,-0.003374579129740596
5029571533,-0.332080096006393,-9.71595668792725,-0.477927684783936,-0.0039307433180511,-0.0005944952717982233,-0.005250679329037666
5049821615,-0.336888432502747,-9.71866512298584,-0.473023116588593,-0.003426033305004239,4.869484473601915e-05,-0.005705587565898895
5060177803,-0.329976707696915,-9.70988178253174,-0.470333963632584,-0.0024397890083491802,0.00039317316259257495,-0.00479290122166276
5076572656,-0.335155367851257,-9.70278835296631,-0.477686583995819,-0.0015215387102216482,0.00023140352277550846,-0.0030435454100370407
5089114427,-0.324496269226074,-9.71089267730713,-0.475666999816895,-0.0011185447219759226,-0.0005257969023659825,-0.0008653074619360268
5098167657,-0.334154427051544,-9.72474479675293,-0.463173866271973,-0.001328204176388681,-0.0018071634694933891,0.0014216670533642173
5109252452,-0.339994072914124,-9.70786094665527,-0.474054515361786,-0.001894966117106378,-0.0032967382576316595,0.0032869589049369097
5131178855,-0.325664937496185,-9.71090412139893,-0.467547208070755,-0.0023505184799432755,-0.004555955529212952,0.004225239157676697
5141670465,-0.329499065876007,-9.71594429016113,-0.476035535335541,-0.0022405022755265236,-0.005352865904569626,0.004138693679124117
5150130033,-0.322469800710678,-9.71729278564453,-0.485638707876205,-0.001365658943541348,-0.005824374035000801,0.0033197160810232162
5198549985,-0.331524014472961,-9.71392917633057,-0.472974628210068,0.00010025195661000907,-0.006177382543683052,0.0022828979417681694
5228648900,-0.313165873289108,-9.70818519592285,-0.478350281715393,0.0015984268393367529,-0.006191853899508715,0.0015386767918244004
5240670680,-0.324287325143814,-9.70785903930664,-0.472008585929871,0.0024038872215896845,-0.005252482369542122,0.0012544034980237484
5249274015,-0.335181921720505,-9.71663475036621,-0.469671249389648,0.002180417999625206,-0.0031174328178167343,0.00111394131090492
5259235620,-0.31947273015976,-9.70986747741699,-0.48163178563118,0.0013106651604175568,-0.0004302289744373411,0.0006060293526388705
5280175447,-0.328891813755035,-9.72809982299805,-0.475972324609757,0.0005444795242510736,0.0017376969335600734,-0.0004667435714509338
5289771556,-0.326808929443359,-9.70987796783447,-0.472592145204544,0.00038830353878438473,0.0026132005732506514,-0.0018117456929758191
5490481138,-0.330497264862061,-9.71696376800537,-0.475987106561661,0.0008161099394783378,0.0020855253096669912,-0.002988276304677129
5506929636,-0.33644637465477,-9.71225357055664,-0.470035016536713,0.0013243620051071048,0.0007566266576759517,-0.003794188844040036
5519388914,-0.33187535405159,-9.70953750610352,-0.477623581886292,0.0012042525922879577,-0.0003690852608997375,-0.004272998310625553
5540331840,-0.327695488929749,-9.7051591873169,-0.474353969097137,8.801329386187717e-05,-0.00048181155580095947,-0.0044376361183822155
5559669733,-0.325190871953964,-9.70685958862305,-0.467311918735504,-0.0016511561116203666,0.0005400570225901902,-0.004122537560760975
5570040702,-0.324685305356979,-9.70684242248535,-0.474612772464752,-0.0032085382845252752,0.0020396842155605555,-0.003172933589667082
5588554859,-0.326692909002304,-9.71696853637695,-0.474172741174698,-0.004051176831126213,0.002991868183016777,-0.0017873906763270497
