%time,field.x,field.y,field.z
1701935818673854603,-5.302361822045673,-4.513930221738263,-2.389465504627726
1701935818676185896,-5.375293557472909,-4.576017520753022,-2.42233197842838
1701935818677822904,-5.4265053997273185,-4.619614525560269,-2.4454104551304323
1701935818680450405,-5.5087084148982965,-4.689594539542902,-2.482455032292547
1701935818683481040,-5.60351677472022,-4.770305575376877,-2.525180188939573
1701935818685919061,-5.679790126071109,-4.835237628762619,-2.5595526016997465
1701935818687764985,-5.7375359145343845,-4.884397038380182,-2.5855756223089315
1701935818689949319,-5.805873178853619,-4.942573053485169,-2.6163716847859506
1701935818692638442,-5.890000700170507,-5.014191435449895,-2.654283619349193
1701935818694470899,-5.947328869079292,-5.062995336111695,-2.680118487169018
1701935818696555270,-6.012541000438762,-5.118510919025573,-2.709506271694297
1701935818698398485,-6.0702048738833065,-5.167600615521875,-2.7354924545447084
1701935818700217910,-6.127122892565319,-5.2160553622600805,-2.7611425278079484
1701935818702147996,-6.187501808085095,-5.2674563970751445,-2.7883522569007337
1701935818704100177,-6.248574402634189,-5.319447967451037,-2.815874599097382
1701935818706059665,-6.309878233650133,-5.371636394774068,-2.8435011580385914
1701935818708043477,-6.371942878440588,-5.424472510284995,-2.871470584521376
1701935818710423032,-6.446381684479034,-5.487842848247749,-2.905016435609369
1701935818714265076,-6.566580261240325,-5.590168843229622,-2.9591839500833292
1701935818716327773,-6.631106369226975,-5.645100428759788,-2.9882626644183334
1701935818718009540,-6.683720780237341,-5.689891497099826,-3.0119733806957085
1701935818720121592,-6.749798361825424,-5.746143873969282,-3.0417512939464473
1701935818722240575,-6.816092269329871,-5.802580406232326,-3.071626691882756
1701935818724665080,-6.891940917115229,-5.867150967654088,-3.105807949538367
1701935818726604078,-6.9525959777264825,-5.918787112634952,-3.1331422176012396
1701935818728383944,-7.008283484400969,-5.966194340643736,-3.1582378595829046
1701935818730129062,-7.062874558794471,-6.0126681698429785,-3.1828394022079696
1701935818732045986,-7.122843457335667,-6.0637201875476325,-3.20986447853931
1701935818733838430,-7.178918869681928,-6.1114576504773455,-3.2351349571489054
1701935818735692358,-7.236918671324952,-6.16083336122262,-3.261272666535034
1701935818737445351,-7.291763395554644,-6.207523126536695,-3.285988533042904
1701935818739712718,-7.36269680052346,-6.2679093207087675,-3.3179547979304527
1701935818744388405,-7.508971835612512,-6.392434505560107,-3.383873989003226
1701935818747367997,-1.2213054384302815,-0.8904292506558562,-0.000704969059566185
1701935818750087066,-1.1878382888932317,-0.8569389137607086,0.03278633103961933
1701935818752041792,-1.176358261101849,-0.8454509273554508,0.044274655299554565
1701935818753676603,-1.1667572832515751,-0.835843291872346,0.05388257428489927
1701935818756292741,-1.1513932241417963,-0.8204685801701878,0.06925773771603418
1701935818758351225,-1.1393041868703366,-0.8083711616733421,0.08135551211065116
1701935818760330227,-1.1276828251969484,-0.7967417415204664,0.09298527620419665
1701935818761991789,-1.117925093181975,-0.7869772422005216,0.10275006488337898
1701935818763866339,-1.1069156261594038,-0.7759601398171146,0.11376749378016171
1701935818765634115,-1.0965348410374562,-0.7655721548334652,0.12415578705239541
1701935818767649016,-1.08470210010913,-0.7537312073965636,0.13599708543489256
1701935818769664859,-1.0728637708151703,-0.7418846695252975,0.14784397236780242
1701935818771537060,-1.0618683523234074,-0.7308816289695538,0.1588473347723386
1701935818773944152,-1.0477324191076678,-0.7167358989556367,0.172993477217641
1701935818777725159,-1.0255274937668264,-0.6945155803765567,0.19521444933674717
1701935818780241866,-1.0107475943930042,-0.67972543100054,0.21000503714346114
1701935818782055942,-1.000095332506866,-0.6690657805149586,0.22066500363038435
1701935818784383169,-0.986428594526525,-0.6553895680096556,0.2343416157137734
1701935818786089387,-0.9764078403100195,-0.6453618709015115,0.2443696031731751
1701935818788140236,-0.9643639303775342,-0.6333096135463027,0.2564222134695599
1701935818790139850,-0.9526210762798643,-0.6215586163325504,0.26817355905958545
1701935818792180864,-0.9406360160681622,-0.6095652415131988,0.2801672919945575
1701935818794108614,-0.929314622515523,-0.5982359942613471,0.29149687573384564
1701935818795945577,-0.9185266874906203,-0.5874405781423773,0.3022926108368411
1701935818797900238,-0.9070485098030894,-0.5759544394024078,0.3137790911110615
1701935818799822657,-0.8957593597359188,-0.5646574570436833,0.3250764112133919
1701935818801728000,-0.8845696240703833,-0.5534599571547828,0.336274246724805
1701935818803668401,-0.8731740752887437,-0.5420565018848308,0.34767804255515355
1701935818806218756,-0.8581970417894668,-0.5270690825202534,0.36266590396819565
1701935818808391065,-0.8454406151400033,-0.5143038116259759,0.37543155276330087
1701935818811475608,-0.8273273848726835,-0.4961780146747976,0.3935578928349818
1701935818813880541,-0.8132044780495337,-0.4820453088966758,0.4076910182422178
1701935818816019333,-0.8006441080218293,-0.4694762303069502,0.4202604639929629
1701935818817981626,-0.7891198441092716,-0.45794397815478505,0.4317930532552368
1701935818820108310,-0.7766309355410737,-0.44544641012365865,0.4442909888440791
1701935818822231372,-0.7641644507942829,-0.43297128088810316,0.45676648458002
1701935818824441133,-0.7511869533417587,-0.4199847831993563,0.4697533666648597
1701935818826306444,-0.7402340091328843,-0.40902424010251487,0.4807142366753926
1701935818828182631,-0.7292152664034462,-0.39799785308261726,0.4917409507687825
1701935818829991766,-0.7185913604286904,-0.38736657975689104,0.5023725362605164
1701935818831933601,-0.7071890241547127,-0.3759563387052238,0.5137831109604427
1701935818833731729,-0.6966295663850164,-0.3653895610591962,0.5243501974003826
1701935818835884214,-0.68398821005681,-0.3527394404456423,0.5370006898477296
1701935818838464885,-0.668833738230325,-0.3375744558218842,0.5521661256861802
1701935818841271550,-0.6523520145845064,-0.3210812959148095,0.56865977676702
1701935818844242721,-0.6349042628509953,-0.3036214401753907,0.5861201503762232
1701935818846431578,-0.622051583375849,-0.29075984628011836,0.5989821243386277
1701935818848791595,-0.6081922759153597,-0.2768909263852385,0.6128514550205603
1701935818850941459,-0.5955678520937477,-0.26425774426447907,0.6254850134737966
1701935818852846047,-0.584382711353585,-0.25306484429302406,0.636678244633636
1701935818854753482,-0.5731821874643342,-0.24185655422647928,0.6478868632104052
1701935818857000902,-0.5599852045323456,-0.22865042159571597,0.6610933832899826
1701935818858957361,-0.5484963272531285,-0.2171535772721758,0.67259056707979
1701935818860729720,-0.5380883143274359,-0.20673834522019405,0.683006108318342
1701935818862802080,-0.5259190485898091,-0.19456063760604178,0.6951841772680214
1701935818864588245,-0.5154298620535154,-0.18406417672209116,0.7056809476059731
1701935818866527929,-0.504039063438159,-0.17266547743969654,0.717079985711073
1701935818869821223,-0.4847002133837472,-0.15331320360870299,0.7364328410819103
1701935818872145257,-0.47105396240585884,-0.1396574811128096,0.750088969106092
1701935818874101738,-0.45956519700332554,-0.12816074665190566,0.7615860412619463
1701935818877207396,-0.44132826282834214,-0.1099111606058084,0.779836166179927
1701935818879403038,-0.4284339153765036,-0.09700786528338319,0.792739845322353
1701935818881317476,-0.4171930270450036,-0.085759174200072,0.803988873601732
1701935818883414926,-0.4048755178822875,-0.07343311312484772,0.8163153042627334
1701935818885580426,-0.3921590054198188,-0.06070777354992037,0.8290410241937524
1701935818887498758,-0.38089433716775883,-0.04943528511597233,0.8403138519527494
1701935818889608845,-0.36850404410642473,-0.03703638886351031,0.8527131204509835
1701935818891439248,-0.35775599332773966,-0.02628087938345115,0.8634689479144227
1701935818893173338,-0.3475721703685099,-0.01608999096760428,0.8736601382408968
1701935818894893897,-0.3374695616718365,-0.005980369892785819,0.8837700615700447
1701935818896854406,-0.3259571298474044,0.005540052726922605,0.8952908269785173
1701935818900070767,-0.3070707752693404,0.02443951065519842,0.9141908425952668
1701935818902492297,-0.29285073972512615,0.038669408562636655,0.9284211576182463
1701935818904817317,-0.279197746589456,0.052331868583601004,0.9420840158795488
1701935818906870543,-0.2671408081614764,0.06439716606137733,0.9541496648368117
1701935818909162833,-0.2536810896231184,0.07786621879734733,0.9676191136604557
1701935818912547020,-1.2212616769173907,-0.8907318076178562,-0.0010220368996486373
1701935818914666595,-1.221261307670499,-0.8907427999804499,-0.0010330356871671958
1701935818916383562,-1.2212612172354018,-0.8907462526212366,-0.001036489596931565
1701935818918161181,-1.2212611294914602,-0.8907498298805729,-0.0010400651002638714
1701935818920134467,-1.2212610297826343,-0.8907538009755074,-0.0010440395993713515
1701935818922232247,-1.221260937777598,-0.8907580444698738,-0.001048293512599302
1701935818924720817,-1.2212608730665495,-0.8907631240298495,-0.0010533832709103753
1701935818926257808,-1.2212608559078717,-0.8907662818502287,-0.001056545434970232
1701935818928410298,-1.221260853679913,-0.8907707237845037,-0.0010609910658452586
1701935818930795676,-1.2212608723337424,-0.8907756642841361,-0.0010659336884561823
1701935818933820938,-1.2212609201527804,-0.890781956713168,-0.0010722313424215192
1701935818936460170,-1.2212609898555575,-0.8907874777497821,-0.0010777607235037574
1701935818938221554,-1.221261056247937,-0.8907911840840973,-0.00108147587608364
1701935818941049557,-1.2212612163425391,-0.8907971931580783,-0.0010875001478795755
1701935818944628739,-1.221261519737011,-0.8908048925060773,-0.0010952094330304238
1701935818946302318,-1.2212616934190714,-0.890808520382642,-0.0010988381740029201
1701935818948163538,-1.2212619012575632,-0.890812568015921,-0.0011028857746386309
1701935818949741460,-1.221262087269627,-0.8908160088437919,-0.0011063258462062828
1701935818951797063,-1.2212623402275073,-0.8908205024003744,-0.0011108190663952928
1701935818953586051,-1.2212625712692764,-0.8908244252285427,-0.0011147427916820048
1701935818955714355,-1.221262863560505,-0.8908291105516521,-0.001119429788936981
1701935818957412066,-1.2212631111963834,-0.890832860902535,-0.0011231795705057435
1701935818959571753,-1.2212634364410513,-0.8908376411529864,-0.0011279599572387765
1701935818961823444,-2.2216009121592046,-1.8900481710479107,-1.0003384599732372
1701935818965076491,-2.333342930222852,-2.001675968974304,-1.1119662940901354
1701935818967027964,-2.37295699329661,-2.041249552316181,-1.1515398974070064
1701935818968744380,-2.407799004280722,-2.0760559565108325,-1.1863463149351747
1701935818970764550,-2.4488118284620644,-2.1170268640490093,-1.227317236023935
1701935818972690284,-2.487903245365871,-2.156078328479675,-1.2663687147307356
1701935818974771514,-2.530150255599561,-2.198282163165603,-1.3085725661673577
1701935818976691407,-2.569125548007198,-2.2372176239313175,-1.347508042016764
1701935818978431133,-2.604441929714333,-2.272497913203419,-1.382788345604585
1701935818980419770,-2.644811133523483,-2.3128258627819056,-1.4231163130944242
1701935818982105752,-2.6790337454348787,-2.3470135023452228,-1.4573039677260027
1701935818984012407,-2.717738084691375,-2.3856782890656345,-1.4959687712618113
1701935818985991601,-2.757918604121209,-2.4258177464439235,-1.5361082446140668
1701935818988042304,-2.7995462630644283,-2.46740286360627,-1.577693378440257
1701935818989786502,-2.8349498759211786,-2.502770297074043,-1.613060827802932
1701935818992597311,-2.892011928256333,-2.55977403498372,-1.6700645863613692
1701935818995673396,-2.954455959282911,-2.6221542395024318,-1.7324448013358071
1701935818998040993,-3.0025158998426127,-2.670165051266489,-1.7804556187611371
1701935818999742008,-3.0370483961279,-2.704662248230079,-1.8149528219131552
1701935819001645448,-3.075689952612346,-2.743264307868313,-1.8535548912596183
1701935819003618705,-3.115744770018254,-2.7832781863175606,-1.893568780997921
1701935819005509481,-3.154125010659585,-2.8216191987647914,-1.9319098025842518
1701935819007773122,-3.2000796826950952,-2.8675268999612458,-1.9778175143648034
1701935819009845769,-3.242152787936732,-2.9095570009481553,-2.01984762357117
1701935819011732618,-3.2804556352658616,-2.94782069561621,-2.058111323921196
1701935819013492880,-3.316188509326032,-2.983517044446102,-2.0938076795374534
1701935819015112903,-3.349075539058549,-3.016370460353351,-2.1266611042045223
1701935819016870577,-3.3847552006802286,-3.0520136558122166,-2.162304309740213
1701935819018334977,-3.4144818139042905,-3.0817098854106972,-2.192000545285722
1701935819020069211,-3.449687193186489,-3.1168792801097345,-2.2271699474400113
1701935819021824910,-3.485328173370312,-3.152483833361402,-2.2627745111439754
1701935819024974295,-3.54926322130725,-3.2163535354996964,-2.326644227639412
1701935819028529102,-3.6214261537594563,-3.2884427049335385,-2.398733407675896
1701935819030351009,-3.6584078592739733,-3.3253866076911334,-2.4356773165545174
1701935819032206943,-3.69608652503253,-3.363026759519722,-2.473317475445643
1701935819033901592,-3.7304885890772743,-3.3973936585676494,-2.5076843799593296
1701935819036099251,-3.775098033874829,-3.441957501028119,-2.5522482260041324
1701935819038071087,-3.8151289308491294,-3.481947474630372,-2.5922382029399422
1701935819040053956,-3.855377631006858,-3.5221550327986866,-2.6324457694097334
1701935819041933436,-3.8935355088545385,-3.5602739095695455,-2.670564656276745
1701935819044032656,-3.936146136304057,-3.6028409826644174,-2.7131317368019534
1701935819045571496,-3.9673878129661895,-3.6340507229137335,-2.7443414803780133
1701935819047401204,-4.004529359311718,-3.671154301804813,-2.781445063577819
1701935819049239859,-4.041854832650655,-3.7084416198841637,-2.818732386020985
1701935819051110116,-4.079819186281157,-3.7463671654149393,-2.8566579360756474
1701935819052768352,-4.11348569759354,-3.779999261369948,-2.8902900347706466
1701935819055059980,-4.160002214205603,-3.826468224635379,-2.9367590008990354
1701935819057923637,-4.218134557245593,-3.8845411420076212,-2.994831925185715
1701935819061192038,-4.284485114570749,-3.9508238755374014,-3.061114668353666
1701935819063827762,-4.337990526713565,-4.004274593504093,-3.1145653924224574
1701935819065867494,-4.379396127785099,-4.045637869548178,-3.155928674123418
1701935819068153047,-4.4257965519050355,-4.091990865850516,-3.2022816796926614
1701935819070219136,-4.467734580023981,-4.133886028402123,-3.2441768502153474
1701935819072310805,-4.5101953404977655,-4.176303388061569,-3.2865942178360656
1701935819074415304,-4.552917477212626,-4.218981858415169,-3.32927269736099
1701935819076321980,-4.5916273247650565,-4.257652140925346,-3.3679429887207983
1701935819078210754,-4.629969357376031,-4.295954986388014,-3.406245845139596
1701935819079851469,-4.663273030165594,-4.329224622791027,-3.4395154911215293
1701935819081603699,-4.6988466594292415,-4.364761893221785,-3.4750527686883603
1701935819083462707,-4.736583760645822,-4.40246042147541,-3.512751302204693
1701935819085946468,-4.787006387065295,-4.452831509307888,-3.5631223999615753
1701935819088592125,-4.840710525236144,-4.506480758559266,-3.6167716614161494
1701935819090641341,-4.882309957326085,-4.5480376718186255,-3.658328580540936
1701935819092728616,-4.924683791721687,-4.5903681929501685,-3.7006591067734735
1701935819095763657,-4.986296472050218,-4.6519178993490975,-3.7622088267326017
1701935819097974727,-5.031182272773944,-4.696757828263191,-3.807048769363031
1701935819100057151,-5.073454518126781,-4.738986872536332,-3.849277825181522
1701935819102237281,-5.11771116941919,-4.7831982928723225,-3.8934892561528867
1701935819104412585,-5.161871038344725,-4.827313029057164,-3.937604000720422
1701935819105991070,-5.19391647406254,-4.859325710600712,-3.969616685028999
1701935819107929130,-5.233260578926369,-4.8986295996702545,-4.008920577674343
1701935819109265902,-5.260393439426439,-4.925734727562502,-4.0360257095162275
1701935819111496560,-5.305676181506394,-4.970971188200813,-4.08126217995336
1701935819113603956,-5.3484615103308295,-5.013712791442522,-4.124003795025415
1701935819115277417,-5.382433267271464,-5.047649830397458,-4.157940842653991
1701935819117860941,-1.2209242796800774,-0.890735346462443,-0.0010255757835251345
1701935819120770293,-1.1857012324308864,-0.8555603143797862,0.03414944249087316
1701935819122480510,-1.1747343768153,-0.8446084128512612,0.045101335432071454
1701935819124565140,-1.1613656282225657,-0.8312578923381801,0.0584518477152848
1701935819127144812,-1.1448228945538255,-0.8147377097201807,0.0749720244000499
1701935819129794926,-1.1278291470150912,-0.7977671265553652,0.09194260107102661
1701935819132111685,-1.1129712870718311,-0.7829295236825657,0.1067801921870116
1701935819134301231,-1.0989314139440314,-0.7689087977774105,0.12080090345811709
1701935819136660754,-1.083799945484598,-0.7537979647278277,0.13591172197292992
1701935819138506501,-1.0719647990450833,-0.7419789576939442,0.14773071657227807
1701935819140922171,-1.05647411349789,-0.7265093995517501,0.16320025859598036
1701935819143979725,-1.036866197947659,-0.7069282163547033,0.1827814361579156
1701935819145711670,-1.0257604133647904,-0.6958375641554778,0.19387209252062731
1701935819148222744,-1.0096582424459868,-0.6797573351733056,0.2099523237810944
1701935819151422912,-0.9891360823540729,-0.6592631476962623,0.23044650806700218
1701935819153368350,-0.9766619598358296,-0.6468060295012997,0.24290362331787113
1701935819155493056,-0.9630366053861095,-0.6331992497454961,0.25651039905600126
1701935819157354548,-0.9510991455066098,-0.6212780638461434,0.2684315821536361
1701935819160085802,-0.9335843680794186,-0.6037871631320139,0.2859224769060717
1701935819162886755,-0.9156231896019804,-0.5858504747332905,0.3038591550894355
1701935819164781153,-0.9034763315383455,-0.573720179788689,0.3159894448904581
1701935819166941205,-0.8896248020551992,-0.5598875357691385,0.32982208279492603
1701935819169153059,-0.8754415275735964,-0.5457236038997821,0.3439860036040625
1701935819171042791,-0.863323773932574,-0.5336223769778826,0.35608722246096586
1701935819172705222,-0.8526630413099479,-0.522976181213107,0.36673341325090775
1701935819174219962,-0.8429502097452156,-0.513276594064859,0.3764329953868653
1701935819176424768,-0.8288113528305028,-0.4991570176638751,0.390552564214672
1701935819178347877,-0.8164796205144388,-0.48684210061136135,0.40286747625555097
1701935819182231582,-0.7915746292293312,-0.4619710670848893,0.42773849600249736
1701935819184511908,-0.7769527145429579,-0.4473690922281309,0.4423404577860555
1701935819186207723,-0.7660780262832844,-0.4365092350634536,0.453200305142212
1701935819188212311,-0.7532235000284346,-0.42367223988919217,0.4660372883049886
1701935819191075592,-0.7348636414508225,-0.4053374205988242,0.4843720927162123
1701935819192826882,-0.7236327913585107,-0.3941218849658718,0.49558762209451085
1701935819194731687,-0.7114189086129438,-0.3819246572704587,0.507784841850613
1701935819196777237,-0.6983014992336454,-0.3688251384222351,0.5208843485811095
1701935819198245723,-0.6888854171796078,-0.35942190076353814,0.5302875758080157
1701935819200067754,-0.6772021009780489,-0.3477545215643324,0.5419549437070559
1701935819201934731,-0.6652298596625112,-0.3357986064912875,0.5539108528995341
1701935819203833211,-0.6530573503755881,-0.3236426934709883,0.5660667600961836
1701935819205591046,-0.6417853258211441,-0.31238604131464653,0.5773234021607774
1701935819207461924,-0.6297886588345721,-0.30040573670488263,0.5893036970190565
1701935819209743449,-0.615157856268218,-0.2857948843030566,0.6039145417551166
1701935819213528253,-0.5908894062463912,-0.26155952537128624,0.6281498875733409
1701935819215986096,-0.5751288446199564,-0.24582045466065994,0.643888950198631
1701935819218057110,-0.561848032250198,-0.23255775114755442,0.6571516466300956
1701935819220290860,-0.5475245805858175,-0.21825383290232447,0.6714555541683674
1701935819222199052,-0.5352895048823549,-0.20603544456840373,0.6836739324033599
1701935819224140540,-0.5228388859206657,-0.19360180687448053,0.696107560212909
1701935819226150262,-0.5099525757836885,-0.18073307215849102,0.7089762845720109
1701935819227940348,-0.49847431315637286,-0.16927046491044123,0.720438882334572
1701935819229694522,-0.4872253868658207,-0.15803688078314895,0.731672457644025
1701935819231595203,-0.47503779238579336,-0.1458659091353871,0.7438434192028593
1701935819233463764,-0.4630566037335887,-0.13390106204250193,0.7558082566658689
1701935819235402957,-0.4506213794209169,-0.12148279672379653,0.7682265136746478
1701935819237189809,-0.43916459595491575,-0.1100416374918574,0.7796676653593917
1701935819239354402,-0.4252846880571658,-0.09618065790318592,0.7935286365523032
1701935819242005041,-0.40828759053165364,-0.07920673973931577,0.8105025426482951
1701935819245983967,-0.3827736485062652,-0.05372759856370468,0.8359816600478936
1701935819248300107,-0.3679230382416157,-0.03889724629146376,0.8508119996396583
1701935819250185971,-0.3558303724510136,-0.026821073984675276,0.8628881643790134
1701935819252295383,-0.342303719059702,-0.013312868750684118,0.8763963611117628
1701935819254207400,-0.3300444334663599,-0.0010703038656115764,0.8886389174815191
1701935819256304566,-0.3165972972272967,0.0123584922141336,0.9020677052111007
1701935819258132262,-0.30487768862910686,0.024062116468798973,0.9137713208006288
1701935819259999262,-0.29290584391094593,0.03601762903631774,0.92572682034342
1701935819261839898,-0.28110371710622434,0.04780365171212887,0.9375128277232233
1701935819263874458,-0.26805720482603373,0.06083236199793202,0.9505415221027286
1701935819265822614,-0.2555656681771228,0.07330685605363195,0.9630160032971358
1701935819267773765,-0.24305428311222996,0.08580117289207097,0.9755103084147142
1701935819269657670,-0.2309755589345652,0.09786341867603866,0.987572542157329
1701935819271716370,-0.21777475207353222,0.11104621531035945,1.000755325073472
1701935819274427716,-0.200389784869684,0.12840746495409738,1.018116559519531
1701935819277552768,-0.18035095590077777,0.14841896228169638,1.038128045741386
1701935819280200900,-0.16337118034552553,0.1653755840337737,1.0550846638005653
1701935819282187758,-0.15063215275093286,0.17809724186867668,1.0678063191121665
1701935819284692531,-1.2216025328122322,-0.8907317271239684,-0.001021956445163008
1701935819287257904,-1.221622869756167,-0.890731370693012,-0.0010216214254928464
1701935819289580770,-1.221632228959436,-0.8907312607267241,-0.0010215269716743374
1701935819291727700,-1.2216409082242745,-0.8907311833273925,-0.001021458967720953
1701935819293674206,-1.22164879014145,-0.8907311254404918,-0.0010214102112060244
1701935819295561400,-1.2216564446837206,-0.8907310827825989,-0.0010213750305228966
1701935819297382757,-1.2216638418401247,-0.8907310470282589,-0.0010213438580175978
1701935819299286557,-1.2216715745515065,-0.8907310117634998,-0.0010213155541569585
1701935819301160192,-1.2216791916029126,-0.8907309879803514,-0.0010213020711356887
1701935819303756650,-1.2216897792230392,-0.8907309912090299,-0.0010213233248285358
1701935819306337118,-1.2217003469449972,-0.8907310388206465,-0.0010213830157640494
1701935819308841715,-1.2217106331872651,-0.8907311057482982,-0.0010214542773826728
1701935819310442021,-1.2217172098992095,-0.8907311517031865,-0.0010215033517298156
1701935819313797534,-1.2217310155917194,-0.8907312702430131,-0.0010216381615054788
1701935819316136973,-1.221740668537824,-0.8907313878808025,-0.001021775131153366
1701935819317986380,-1.2217483283821815,-0.8907315127315849,-0.0010219156836514863
1701935819320603450,-1.2217592120514575,-0.890731730299371,-0.0010221503764383814
1701935819322657037,-1.2217677808989023,-0.8907319249930963,-0.0010223566835608764
1701935819324547200,-1.2217756846250007,-0.8907321226254394,-0.0010225665765605345
